"year","month","day","hour","DEWP","TEMP","PRES","cbwd","Iws","Is","Ir"
2010,8,2,12,16,29,1009,4,1.79,0,0
2010,8,2,13,15,30,1008,1,1.79,0,0
2010,8,2,14,14,31,1007,4,1.79,0,0
2010,8,2,15,13,32,1006,1,0.89,0,0
2010,8,2,16,14,31,1006,4,3.13,0,0
2010,8,2,17,14,31,1005,4,6.26,0,0
2010,8,2,18,13,30,1005,4,10.28,0,0
2010,8,2,19,14,28,1005,4,13.41,0,0
2010,8,2,20,15,27,1005,4,15.2,0,0
2010,8,2,21,16,25,1006,4,16.99,0,0
2010,8,2,22,16,25,1005,4,18.78,0,0
2010,8,2,23,16,24,1005,4,20.57,0,0
2010,8,3,0,16,25,1005,4,22.36,0,0
2010,8,3,1,17,23,1004,4,24.15,0,0
2010,8,3,2,18,23,1004,4,27.28,0,0
2010,8,3,3,18,23,1003,4,29.07,0,0
2010,8,3,4,18,23,1003,4,30.86,0,0
2010,8,3,5,17,23,1003,4,32.65,0,0
2010,8,3,6,18,22,1003,2,1.79,0,0
2010,8,3,7,18,23,1004,2,3.58,0,0
2010,8,3,8,18,23,1004,4,1.79,0,0
2010,8,3,9,18,24,1004,1,0.89,0,0
2010,8,3,10,19,25,1004,3,3.13,0,0
2010,8,3,11,19,26,1003,3,4.92,0,0
2010,8,3,12,18,27,1002,2,1.79,0,0
2010,8,3,13,19,28,1002,4,1.79,0,0
2010,8,3,14,19,30,1001,1,0.89,0,0
2010,8,3,15,19,29,1001,4,1.79,0,0
2010,8,3,16,20,29,1001,4,3.58,0,0
2010,8,3,17,20,29,1000,4,5.37,0,0
2010,8,3,18,21,28,1001,4,7.16,0,0
2010,8,3,19,21,28,1001,4,8.95,0,0
2010,8,3,20,21,27,1002,1,0.89,0,0
2010,8,3,21,21,27,1002,2,0.89,0,0
2010,8,3,22,21,26,1002,1,0.89,0,0
2010,8,3,23,21,26,1002,1,1.78,0,0
2010,8,4,0,21,26,1002,2,0.89,0,0
2010,8,4,1,21,25,1002,2,1.78,0,0
2010,8,4,2,21,26,1001,2,3.57,0,0
2010,8,4,3,21,25,1001,2,4.46,0,0
2010,8,4,4,21,25,1002,1,0.45,0,0
2010,8,4,5,22,25,1002,2,0.89,0,0
2010,8,4,6,22,24,1002,1,0.89,0,1
2010,8,4,7,22,24,1002,1,1.78,0,0
2010,8,4,8,22,25,1003,1,2.67,0,0
2010,8,4,9,22,25,1003,2,0.89,0,0
2010,8,4,10,22,25,1004,1,0.45,0,0
2010,8,4,11,22,26,1004,3,4.02,0,1
2010,8,4,12,22,25,1004,3,9.83,0,2
2010,8,4,13,22,23,1004,3,13.85,0,0
2010,8,4,14,22,24,1004,3,17.87,0,1
2010,8,4,15,22,23,1004,3,22.79,0,2
2010,8,4,16,22,24,1003,3,27.71,0,3
2010,8,4,17,21,24,1003,3,32.63,0,0
2010,8,4,18,21,25,1003,3,35.76,0,0
2010,8,4,19,21,24,1003,3,38.89,0,0
2010,8,4,20,21,24,1004,3,42.91,0,0
2010,8,4,21,20,24,1004,3,46.04,0,0
2010,8,4,22,20,24,1004,3,47.83,0,0
2010,8,4,23,20,24,1004,2,3.13,0,0
2010,8,5,0,20,24,1004,2,4.92,0,0
2010,8,5,1,20,23,1003,2,6.71,0,0
2010,8,5,2,20,23,1003,3,3.13,0,0
2010,8,5,3,20,23,1003,3,6.26,0,0
2010,8,5,4,20,23,1004,3,9.39,0,0
2010,8,5,5,20,23,1004,3,13.41,0,0
2010,8,5,6,20,23,1005,3,16.54,0,0
2010,8,5,7,20,24,1006,3,19.67,0,0
2010,8,5,8,20,25,1006,3,22.8,0,0
2010,8,5,9,11,30,1007,3,30.85,0,0
2010,8,5,10,10,30,1008,3,40.68,0,0
2010,8,5,11,9,28,1009,3,51.86,0,0
2010,8,5,12,10,30,1009,3,59.91,0,0
2010,8,5,13,10,30,1009,3,67.96,0,0
2010,8,5,14,10,31,1009,3,73.77,0,0
2010,8,5,15,10,32,1009,3,79.58,0,0
2010,8,5,16,9,31,1010,3,85.39,0,0
2010,8,5,17,8,31,1010,3,94.33,0,0
2010,8,5,18,8,30,1010,3,101.48,0,0
2010,8,5,19,8,29,1011,3,108.63,0,0
2010,8,5,20,8,27,1012,3,114.44,0,0
2010,8,5,21,10,25,1013,3,118.46,0,0
2010,8,5,22,8,25,1014,3,123.38,0,0
2010,8,5,23,8,25,1014,3,128.3,0,0
2010,8,6,0,9,24,1014,3,132.32,0,0
2010,8,6,1,9,23,1014,3,135.45,0,0
2010,8,6,2,12,18,1014,3,138.58,0,0
2010,8,6,3,12,18,1015,3,140.37,0,0
2010,8,6,4,13,18,1015,3,142.16,0,0
2010,8,6,5,13,16,1016,3,145.29,0,0
2010,8,6,6,14,18,1016,3,148.42,0,0
2010,8,6,7,13,21,1017,3,152.44,0,0
2010,8,6,8,13,23,1017,3,155.57,0,0
2010,8,6,9,13,25,1017,3,159.59,0,0
2010,8,6,10,12,27,1017,2,4.02,0,0
2010,8,6,11,11,28,1017,2,7.15,0,0
2010,8,6,12,11,29,1016,4,3.13,0,0
2010,8,6,13,12,29,1016,4,6.26,0,0
2010,8,6,14,12,30,1015,4,9.39,0,0
2010,8,6,15,12,30,1015,4,12.52,0,0
2010,8,6,16,11,31,1014,4,14.31,0,0
2010,8,6,17,14,29,1014,4,16.1,0,0
2010,8,6,18,15,28,1013,4,19.23,0,0
2010,8,6,19,15,26,1014,4,21.02,0,0
2010,8,6,20,17,25,1014,4,24.15,0,0
2010,8,6,21,16,24,1015,4,27.28,0,0
2010,8,6,22,17,23,1015,4,29.07,0,0
2010,8,6,23,17,23,1015,4,30.86,0,0
2010,8,7,0,17,22,1015,4,32.65,0,0
2010,8,7,1,17,22,1015,1,0.89,0,0
2010,8,7,2,17,22,1014,1,1.78,0,0
2010,8,7,3,17,21,1013,1,2.67,0,0
2010,8,7,4,17,22,1013,1,3.56,0,0
2010,8,7,5,17,21,1013,1,4.45,0,0
2010,8,7,6,18,21,1013,4,0.89,0,0
2010,8,7,7,18,22,1013,1,0.89,0,0
2010,8,7,8,18,23,1013,4,1.79,0,0
2010,8,7,9,18,24,1013,4,3.58,0,0
2010,8,7,10,20,26,1012,4,5.37,0,0
2010,8,7,11,20,27,1012,4,8.5,0,0
2010,8,7,12,20,27,1011,4,11.63,0,0
2010,8,7,13,20,28,1010,4,15.65,0,0
2010,8,7,14,20,29,1009,4,19.67,0,0
2010,8,7,15,21,28,1008,4,23.69,0,0
2010,8,7,16,20,28,1008,4,28.61,0,0
2010,8,7,17,19,27,1007,4,33.53,0,0
2010,8,7,18,17,27,1007,4,37.55,0,0
2010,8,7,19,15,26,1008,4,41.57,0,0
2010,8,7,20,15,25,1008,4,44.7,0,0
2010,8,7,21,16,25,1009,4,47.83,0,1
2010,8,7,22,18,23,1009,2,0.89,0,2
2010,8,7,23,18,22,1008,1,0.89,0,3
2010,8,8,0,19,22,1007,3,3.13,0,4
2010,8,8,1,19,20,1006,1,0.89,0,5
2010,8,8,2,19,21,1006,3,3.13,0,6
2010,8,8,3,19,21,1005,1,0.45,0,7
2010,8,8,4,19,21,1005,1,1.34,0,0
2010,8,8,5,19,21,1005,1,2.23,0,0
2010,8,8,6,19,21,1005,1,2.68,0,0
2010,8,8,7,19,21,1005,3,3.13,0,0
2010,8,8,8,19,23,1005,3,7.15,0,0
2010,8,8,9,19,23,1005,3,10.28,0,0
2010,8,8,10,19,26,1004,3,12.07,0,0
2010,8,8,11,19,27,1004,1,0.89,0,0
2010,8,8,12,19,28,1004,4,3.13,0,0
2010,8,8,13,19,30,1003,4,4.92,0,0
2010,8,8,14,20,31,1003,4,6.71,0,0
2010,8,8,15,20,32,1003,4,8.5,0,0
2010,8,8,16,21,32,1002,4,10.29,0,0
2010,8,8,17,21,30,1002,4,14.31,0,0
2010,8,8,18,22,29,1002,4,17.44,0,0
2010,8,8,19,22,27,1002,4,20.57,0,0
2010,8,8,20,22,26,1003,4,23.7,0,0
2010,8,8,21,22,26,1004,4,25.49,0,0
2010,8,8,22,23,26,1004,4,28.62,0,0
2010,8,8,23,22,26,1005,1,0.89,0,0
2010,8,9,0,23,25,1005,2,1.79,0,0
2010,8,9,1,22,25,1005,1,0.89,0,0
2010,8,9,2,23,25,1003,2,3.13,0,0
2010,8,9,3,22,24,1003,1,0.89,0,0
2010,8,9,4,22,25,1003,3,3.13,0,0
2010,8,9,5,22,24,1002,4,1.79,0,0
2010,8,9,6,22,24,1003,1,0.89,0,0
2010,8,9,7,23,25,1004,1,1.78,0,0
2010,8,9,8,23,25,1004,4,1.79,0,0
2010,8,9,9,22,26,1004,4,3.58,0,0
2010,8,9,10,23,27,1004,4,5.37,0,0
2010,8,9,11,23,29,1005,1,1.79,0,0
2010,8,9,12,22,29,1005,4,1.79,0,0
2010,8,9,13,22,31,1004,4,3.58,0,0
2010,8,9,14,22,31,1003,4,6.71,0,0
2010,8,9,15,22,31,1003,4,8.5,0,0
2010,8,9,16,22,31,1003,4,11.63,0,0
2010,8,9,17,22,31,1003,4,14.76,0,0
2010,8,9,18,22,30,1003,4,17.89,0,0
2010,8,9,19,22,29,1003,4,21.02,0,0
2010,8,9,20,23,28,1004,1,0.89,0,0
2010,8,9,21,23,27,1005,4,1.79,0,0
2010,8,9,22,23,26,1006,1,0.89,0,0
2010,8,9,23,23,27,1006,4,1.79,0,0
2010,8,10,0,24,26,1006,4,2.68,0,0
2010,8,10,1,23,26,1006,2,1.79,0,0
2010,8,10,2,24,26,1006,1,0.89,0,0
2010,8,10,3,23,25,1006,2,1.79,0,0
2010,8,10,4,20,24,1006,3,3.13,0,0
2010,8,10,5,17,24,1006,3,4.92,0,0
2010,8,10,6,15,23,1007,3,8.05,0,0
2010,8,10,7,14,24,1007,3,12.07,0,0
2010,8,10,8,13,25,1008,3,16.99,0,0
2010,8,10,9,12,26,1008,3,21.01,0,0
2010,8,10,10,11,28,1007,2,4.02,0,0
2010,8,10,11,12,30,1007,4,1.79,0,0
2010,8,10,12,14,31,1007,1,0.89,0,0
2010,8,10,13,18,32,1007,4,3.13,0,0
2010,8,10,14,20,33,1006,4,6.26,0,0
2010,8,10,15,20,33,1006,4,8.05,0,0
2010,8,10,16,20,32,1005,4,11.18,0,0
2010,8,10,17,21,30,1005,4,16.1,0,0
2010,8,10,18,21,29,1005,4,19.23,0,0
2010,8,10,19,21,27,1005,4,23.25,0,0
2010,8,10,20,21,27,1006,4,26.38,0,0
2010,8,10,21,22,26,1006,4,28.17,0,0
2010,8,10,22,23,26,1006,4,29.96,0,0
2010,8,10,23,23,26,1006,4,31.75,0,0
2010,8,11,0,23,25,1007,1,0.89,0,0
2010,8,11,1,23,25,1006,4,1.79,0,0
2010,8,11,2,23,25,1006,4,3.58,0,0
2010,8,11,3,23,24,1006,4,5.37,0,0
2010,8,11,4,23,24,1005,4,7.16,0,0
2010,8,11,5,22,24,1005,4,8.95,0,0
2010,8,11,6,22,24,1005,4,10.74,0,0
2010,8,11,7,22,25,1006,4,12.53,0,0
2010,8,11,8,23,25,1006,4,14.32,0,0
2010,8,11,9,23,26,1005,4,17.45,0,0
2010,8,11,10,23,26,1006,4,20.58,0,1
2010,8,11,11,23,26,1005,4,23.71,0,0
2010,8,11,12,23,26,1005,4,27.73,0,1
2010,8,11,13,23,26,1005,4,31.75,0,2
2010,8,11,14,22,26,1005,4,35.77,0,0
2010,8,11,15,22,27,1004,4,38.9,0,1
2010,8,11,16,21,27,1004,4,42.92,0,0
2010,8,11,17,21,26,1004,4,46.94,0,0
2010,8,11,18,21,26,1004,4,50.96,0,1
2010,8,11,19,21,25,1004,4,54.09,0,0
2010,8,11,20,20,25,1004,4,57.22,0,0
2010,8,11,21,20,25,1004,1,1.79,0,0
2010,8,11,22,20,24,1004,4,1.79,0,0
2010,8,11,23,20,23,1004,4,3.58,0,0
2010,8,12,0,20,22,1004,4,5.37,0,0
2010,8,12,1,20,22,1003,1,0.89,0,0
2010,8,12,2,20,21,1003,1,1.34,0,0
2010,8,12,3,19,21,1003,2,0.89,0,0
2010,8,12,4,20,21,1003,1,0.45,0,0
2010,8,12,5,20,21,1003,4,0.89,0,0
2010,8,12,6,20,21,1002,3,1.79,0,0
2010,8,12,7,21,22,1002,1,0.45,0,0
2010,8,12,8,22,24,1002,2,1.79,0,0
2010,8,12,9,21,27,1002,1,0.89,0,0
2010,8,12,10,20,28,1002,3,1.79,0,0
2010,8,12,11,21,29,1001,1,0.89,0,0
2010,8,12,12,22,31,1001,1,1.78,0,0
2010,8,12,13,21,33,1001,4,1.79,0,0
2010,8,12,14,21,33,1000,1,1.79,0,0
2010,8,12,15,21,33,999,4,1.79,0,0
2010,8,12,16,22,33,998,4,5.81,0,0
2010,8,12,17,21,32,998,4,9.83,0,0
2010,8,12,18,22,31,998,4,13.85,0,0
2010,8,12,19,23,29,999,4,16.98,0,0
2010,8,12,20,23,27,1000,4,18.77,0,0
2010,8,12,21,23,27,1001,4,20.56,0,0
2010,8,12,22,24,27,1002,1,0.89,0,0
2010,8,12,23,24,27,1001,4,3.13,0,0
2010,8,13,0,24,27,1001,4,6.26,0,0
2010,8,13,1,24,27,1001,4,8.05,0,0
2010,8,13,2,24,26,1000,4,9.84,0,0
2010,8,13,3,24,26,1000,4,11.63,0,0
2010,8,13,4,24,26,1000,4,13.42,0,0
2010,8,13,5,24,26,1000,4,15.21,0,0
2010,8,13,6,24,26,1001,4,16.1,0,0
2010,8,13,7,24,26,1001,2,0.89,0,0
2010,8,13,8,24,26,1002,4,0.89,0,0
2010,8,13,9,24,27,1002,1,0.89,0,1
2010,8,13,10,25,28,1002,1,1.78,0,0
2010,8,13,11,25,28,1002,4,1.79,0,0
2010,8,13,12,25,28,1002,4,3.58,0,0
2010,8,13,13,25,29,1002,1,0.89,0,0
2010,8,13,14,25,29,1001,4,3.13,0,0
2010,8,13,15,25,30,1001,4,7.15,0,0
2010,8,13,16,25,30,1001,4,11.17,0,0
2010,8,13,17,25,29,1000,4,12.96,0,0
2010,8,13,18,25,29,1000,4,16.09,0,0
2010,8,13,19,25,28,1000,4,19.22,0,1
2010,8,16,16,15,34,1005,4,12.96,0,0
2010,8,16,17,15,33,1005,4,17.88,0,0
2010,8,16,18,17,32,1005,4,21.9,0,0
2010,8,16,19,15,30,1006,4,25.92,0,0
2010,8,16,20,15,30,1007,4,29.94,0,0
2010,8,16,21,16,29,1007,4,33.96,0,0
2010,8,16,22,17,28,1007,4,37.09,0,0
2010,8,16,23,18,26,1007,4,38.88,0,0
2010,8,17,0,18,26,1008,4,40.67,0,0
2010,8,17,1,19,24,1008,4,42.46,0,0
2010,8,17,2,19,23,1007,4,44.25,0,0
2010,8,17,3,19,23,1007,4,46.04,0,0
2010,8,17,4,19,22,1008,4,47.83,0,0
2010,8,17,5,18,22,1008,1,0.89,0,0
2010,8,17,6,19,22,1009,1,1.78,0,0
2010,8,17,7,20,24,1009,1,2.67,0,0
2010,8,17,8,21,26,1009,4,3.13,0,0
2010,8,17,9,20,28,1009,4,6.26,0,0
2010,8,17,10,21,29,1009,4,9.39,0,0
2010,8,17,11,19,31,1008,4,14.31,0,0
2010,8,17,12,17,33,1008,4,20.12,0,0
2010,8,17,13,17,33,1008,4,25.04,0,0
2010,8,17,14,16,33,1007,4,30.85,0,0
2010,8,17,15,16,33,1007,4,36.66,0,0
2010,8,17,16,17,32,1006,4,41.58,0,0
2010,8,17,17,16,32,1006,4,47.39,0,0
2010,8,17,18,17,31,1006,4,52.31,0,0
2010,8,17,19,18,30,1007,4,56.33,0,0
2010,8,17,20,18,28,1008,4,59.46,0,0
2010,8,17,21,19,27,1008,4,62.59,0,0
2010,8,17,22,19,26,1009,4,65.72,0,0
2010,8,17,23,21,25,1009,4,67.51,0,0
2010,8,18,0,22,25,1009,4,69.3,0,0
2010,8,18,1,22,24,1009,4,71.09,0,0
2010,8,18,2,22,25,1009,4,72.88,0,0
2010,8,18,3,22,24,1009,4,76.01,0,0
2010,8,18,4,22,24,1009,4,79.14,0,0
2010,8,18,5,22,24,1009,4,80.93,0,0
2010,8,18,6,22,24,1010,4,84.06,0,0
2010,8,18,7,23,25,1010,4,87.19,0,0
2010,8,18,8,23,26,1010,4,90.32,0,0
2010,8,18,9,23,27,1011,4,93.45,0,0
2010,8,18,10,23,27,1011,4,95.24,0,0
2010,8,18,11,23,27,1011,1,0.89,0,0
2010,8,18,12,23,28,1011,4,1.79,0,1
2010,8,18,13,23,28,1011,4,3.58,0,2
2010,8,18,14,23,28,1010,4,6.71,0,3
2010,8,18,15,23,28,1010,4,8.5,0,0
2010,8,18,16,24,27,1010,4,10.29,0,1
2010,8,18,17,24,27,1010,4,12.08,0,2
2010,8,18,18,24,27,1010,4,12.97,0,3
2010,8,18,19,23,25,1010,4,14.76,0,4
2010,8,18,20,23,24,1011,1,1.79,0,6
2010,8,18,21,22,24,1011,3,3.13,0,8
2010,8,18,22,19,22,1012,3,6.26,0,9
2010,8,18,23,20,22,1011,3,10.28,0,10
2010,8,19,0,20,22,1011,3,14.3,0,11
2010,8,19,1,20,22,1011,1,0.89,0,12
2010,8,19,2,21,22,1010,3,1.79,0,13
2010,8,19,3,21,22,1011,3,3.58,0,14
2010,8,19,4,21,22,1010,3,6.71,0,0
2010,8,19,5,21,22,1011,3,9.84,0,0
2010,8,19,6,21,22,1011,3,12.97,0,0
2010,8,19,7,21,23,1011,3,16.1,0,1
2010,8,19,8,22,23,1012,3,17.89,0,0
2010,8,19,9,21,24,1013,3,21.02,0,0
2010,8,19,10,21,24,1013,3,22.81,0,0
2010,8,19,11,21,26,1012,3,25.94,0,0
2010,8,19,12,21,28,1012,3,27.73,0,0
2010,8,19,13,21,28,1012,1,0.89,0,0
2010,8,19,14,21,27,1012,4,1.79,0,0
2010,8,19,15,22,27,1012,4,3.58,0,0
2010,8,19,16,21,28,1012,4,6.71,0,0
2010,8,19,17,22,28,1012,4,8.5,0,0
2010,8,19,18,22,27,1012,4,10.29,0,0
2010,8,19,19,23,26,1012,2,0.89,0,0
2010,8,19,20,22,25,1012,1,0.89,0,0
2010,8,19,21,22,25,1013,2,0.89,0,0
2010,8,19,22,22,24,1013,4,1.79,0,0
2010,8,19,23,22,24,1014,1,0.89,0,0
2010,8,20,0,22,24,1014,4,1.79,0,0
2010,8,20,1,22,24,1014,1,0.89,0,0
2010,8,20,2,22,24,1014,2,0.89,0,0
2010,8,20,3,22,24,1014,3,0.89,0,0
2010,8,20,4,22,23,1014,1,0.89,0,0
2010,8,20,5,22,23,1015,3,1.79,0,0
2010,8,20,6,21,23,1015,3,4.92,0,0
2010,8,20,7,22,23,1015,3,8.05,0,0
2010,8,20,8,22,25,1015,3,9.84,0,0
2010,8,20,9,23,27,1015,3,12.97,0,0
2010,8,20,10,22,28,1015,3,16.99,0,0
2010,8,20,11,22,30,1015,1,1.79,0,0
2010,8,20,12,21,30,1014,1,2.68,0,0
2010,8,20,13,23,31,1014,4,1.79,0,0
2010,8,20,14,21,32,1013,4,3.58,0,0
2010,8,20,15,22,31,1013,4,5.37,0,0
2010,8,20,16,23,30,1012,4,9.39,0,0
2010,8,20,17,22,29,1012,4,13.41,0,0
2010,8,20,18,23,28,1012,4,17.43,0,0
2010,8,20,19,23,27,1013,4,20.56,0,0
2010,8,20,20,23,26,1013,4,23.69,0,0
2010,8,20,21,22,25,1014,4,26.82,0,0
2010,8,20,22,22,24,1014,4,28.61,0,0
2010,8,20,23,23,24,1014,4,30.4,0,0
2010,8,21,0,21,24,1014,4,32.19,0,0
2010,8,21,1,21,24,1013,4,33.98,0,0
2010,8,21,2,21,23,1013,4,35.77,0,0
2010,8,21,3,21,23,1013,4,37.56,0,0
2010,8,21,4,21,23,1012,1,0.89,0,1
2010,8,21,5,21,22,1012,1,1.78,0,0
2010,8,21,6,21,22,1012,1,2.67,0,1
2010,8,21,7,21,22,1012,1,3.56,0,2
2010,8,21,8,21,22,1012,3,1.79,0,3
2010,8,21,9,20,23,1012,3,4.92,0,4
2010,8,21,10,19,22,1013,3,12.07,0,5
2010,8,21,11,20,22,1012,3,16.99,0,6
2010,8,21,12,19,21,1012,3,21.91,0,7
2010,8,21,13,19,21,1011,3,27.72,0,8
2010,8,21,14,18,20,1011,3,32.64,0,10
2010,8,21,15,19,20,1011,3,37.56,0,11
2010,8,21,16,18,20,1011,2,4.02,0,12
2010,8,21,17,19,20,1011,2,8.04,0,13
2010,8,21,18,19,21,1011,3,4.92,0,14
2010,8,21,19,18,20,1011,3,8.05,0,0
2010,8,21,20,18,20,1012,3,9.84,0,1
2010,8,21,21,17,20,1013,3,13.86,0,2
2010,8,21,22,17,20,1012,2,4.02,0,3
2010,8,21,23,16,19,1012,2,7.15,0,4
2010,8,22,0,16,19,1013,2,10.28,0,5
2010,8,22,1,16,19,1013,3,4.02,0,0
2010,8,22,2,16,20,1013,2,4.02,0,0
2010,8,22,3,16,19,1013,2,8.04,0,0
2010,8,22,4,15,19,1012,2,12.96,0,0
2010,8,22,5,16,18,1012,3,1.79,0,0
2010,8,22,6,16,18,1013,3,4.92,0,0
2010,8,22,7,16,19,1013,2,3.13,0,0
2010,8,22,8,16,21,1014,2,4.92,0,0
2010,8,22,9,17,23,1014,2,6.71,0,0
2010,8,22,10,16,24,1014,3,3.13,0,0
2010,8,22,11,16,26,1014,3,7.15,0,0
2010,8,22,12,15,27,1014,2,4.02,0,0
2010,8,22,13,16,28,1013,2,7.15,0,0
2010,8,22,14,15,28,1013,4,3.13,0,0
2010,8,22,15,15,28,1012,4,7.15,0,0
2010,8,22,16,14,29,1012,4,10.28,0,0
2010,8,22,17,17,28,1012,4,13.41,0,0
2010,8,22,18,17,26,1012,4,17.43,0,0
2010,8,22,19,18,25,1013,4,20.56,0,0
2010,8,22,20,18,23,1014,4,22.35,0,0
2010,8,22,21,18,22,1014,4,24.14,0,0
2010,8,22,22,18,22,1014,4,27.27,0,0
2010,8,22,23,18,21,1015,4,28.16,0,0
2010,8,23,0,18,20,1015,1,0.89,0,0
2010,8,23,1,18,20,1014,1,1.78,0,0
2010,8,23,2,18,19,1014,1,2.67,0,0
2010,8,23,3,17,19,1014,2,0.89,0,0
2010,8,23,4,17,19,1014,2,1.78,0,0
2010,8,23,5,17,19,1014,1,0.45,0,0
2010,8,23,6,17,19,1014,3,1.79,0,0
2010,8,23,7,18,20,1015,3,2.68,0,0
2010,8,23,8,18,21,1015,3,4.47,0,0
2010,8,23,9,18,22,1015,3,7.6,0,0
2010,8,23,10,19,24,1015,3,9.39,0,0
2010,8,23,11,18,26,1015,3,11.18,0,0
2010,8,23,12,18,27,1014,1,0.89,0,0
2010,8,23,13,19,29,1013,1,1.78,0,0
2010,8,23,14,18,29,1013,1,2.67,0,0
2010,8,23,15,18,29,1012,4,3.13,0,0
2010,8,23,16,19,29,1012,4,4.92,0,0
2010,8,23,17,20,28,1012,4,6.71,0,0
2010,8,23,18,20,28,1012,4,10.73,0,0
2010,8,23,19,20,27,1012,4,12.52,0,0
2010,8,23,20,20,25,1013,4,14.31,0,0
2010,8,23,21,21,24,1014,4,16.1,0,0
2010,8,23,22,21,23,1014,4,17.89,0,0
2010,8,23,23,21,23,1014,4,19.68,0,0
2010,8,24,0,21,23,1014,4,22.81,0,0
2010,8,24,1,20,22,1014,4,24.6,0,0
2010,8,24,2,20,21,1014,4,26.39,0,0
2010,8,24,3,20,22,1013,1,0.89,0,0
2010,8,24,4,20,22,1013,1,1.78,0,0
2010,8,24,5,20,22,1013,4,0.89,0,0
2010,8,24,6,20,21,1014,1,0.89,0,0
2010,8,24,7,21,22,1014,1,1.78,0,0
2010,8,24,8,21,23,1014,2,1.79,0,0
2010,8,24,9,21,24,1014,1,0.89,0,0
2010,8,24,10,21,26,1014,4,1.79,0,0
2010,8,24,11,20,27,1014,4,3.58,0,0
2010,8,24,12,22,28,1013,4,6.71,0,0
2010,8,24,13,21,28,1013,4,9.84,0,0
2010,8,24,14,21,29,1013,4,13.86,0,0
2010,8,24,15,19,29,1013,4,18.78,0,0
2010,8,24,16,18,29,1012,4,24.59,0,0
2010,8,24,17,18,28,1013,4,31.74,0,0
2010,8,24,18,18,26,1013,4,37.55,0,0
2010,8,24,19,17,24,1013,4,42.47,0,0
2010,8,24,20,16,24,1014,4,47.39,0,0
2010,8,24,21,17,23,1015,4,51.41,0,0
2010,8,24,22,17,21,1015,1,0.89,0,0
2010,8,24,23,17,20,1015,4,0.89,0,0
2010,8,25,0,17,19,1015,4,2.68,0,0
2010,8,25,1,17,19,1015,4,4.47,0,0
2010,8,25,2,17,19,1015,4,6.26,0,0
2010,8,25,3,17,18,1015,4,7.15,0,0
2010,8,25,4,16,18,1015,1,0.89,0,0
2010,8,25,5,16,17,1015,2,0.89,0,0
2010,8,25,6,16,17,1015,2,1.78,0,0
2010,8,25,7,18,19,1015,1,0.89,0,0
2010,8,25,8,18,22,1015,3,3.13,0,0
2010,8,25,9,18,23,1015,1,0.89,0,0
2010,8,25,10,18,25,1015,2,3.13,0,0
2010,8,25,11,19,26,1015,1,0.89,0,0
2010,8,25,12,18,27,1015,1,2.68,0,0
2010,8,25,13,17,28,1014,1,3.57,0,0
2010,8,25,14,19,29,1014,4,1.79,0,0
2010,8,25,15,18,30,1014,4,3.58,0,0
2010,8,25,16,17,29,1013,4,5.37,0,0
2010,8,25,17,16,29,1013,4,8.5,0,0
2010,8,25,18,18,27,1013,4,10.29,0,0
2010,8,25,19,18,25,1014,4,11.18,0,0
2010,8,25,20,19,23,1014,1,0.89,0,0
2010,8,25,21,19,22,1015,1,1.78,0,0
2010,8,25,22,19,21,1015,1,2.67,0,0
2010,8,25,23,18,21,1015,4,0.89,0,0
2010,8,26,0,19,21,1015,2,1.79,0,0
2010,8,26,1,18,20,1015,1,0.89,0,0
2010,8,26,2,18,20,1015,3,0.89,0,0
2010,8,26,3,17,19,1014,3,2.68,0,0
2010,8,26,4,17,19,1014,3,4.47,0,0
2010,8,26,5,16,19,1015,3,7.6,0,0
2010,8,26,6,17,19,1015,3,12.52,0,0
2010,8,26,7,17,21,1015,3,15.65,0,0
2010,8,26,8,17,23,1016,3,19.67,0,0
2010,8,26,9,18,26,1016,3,24.59,0,0
2010,8,26,10,17,27,1016,3,29.51,0,0
2010,8,26,11,16,29,1016,2,4.02,0,0
2010,8,26,12,16,29,1015,3,4.02,0,0
2010,8,26,13,18,31,1014,1,0.89,0,0
2010,8,26,14,16,31,1014,2,3.13,0,0
2010,8,26,15,16,31,1013,2,4.92,0,0
2010,8,26,16,18,32,1013,1,0.89,0,0
2010,8,26,17,19,30,1012,4,1.79,0,0
2010,8,26,18,19,29,1012,4,2.68,0,0
2010,8,26,19,20,26,1012,4,4.47,0,0
2010,8,26,20,16,25,1013,3,3.13,0,0
2010,8,26,21,14,26,1014,3,6.26,0,0
2010,8,26,22,14,24,1014,3,9.39,0,0
2010,8,26,23,15,24,1014,3,13.41,0,0
2010,8,27,0,15,23,1014,3,16.54,0,0
2010,8,27,1,15,22,1014,3,19.67,0,0
2010,8,27,2,15,22,1013,3,21.46,0,0
2010,8,27,3,15,22,1013,3,24.59,0,0
2010,8,27,4,16,19,1013,3,27.72,0,0
2010,8,27,5,16,21,1013,3,31.74,0,0
2010,8,27,6,16,19,1013,3,34.87,0,0
2010,8,27,7,16,21,1013,3,38,0,0
2010,8,27,8,17,22,1014,3,41.13,0,0
2010,8,27,9,16,23,1014,3,42.92,0,0
2010,8,27,10,18,25,1014,3,46.05,0,0
2010,8,27,11,15,28,1014,2,4.92,0,0
2010,8,27,12,14,29,1013,2,9.84,0,0
2010,8,27,13,15,29,1013,2,12.97,0,0
2010,8,27,14,14,29,1012,1,0.89,0,0
2010,8,27,15,13,30,1011,1,1.78,0,0
2010,8,27,16,13,29,1011,1,2.67,0,0
