climbRate,Sgz,p,q,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SaTime1,SaTime2,SaTime3,SaTime4,diffSaTime1,diffSaTime2,diffSaTime3,diffSaTime4,Sa
-39.0,1.0,0.16,-0.03,-0.4,-7.0,4.0,0.006,-0.1,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-18.0,0.0,0.22,0.07,-0.3,-7.0,-4.0,0.007,-1.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-138.0,-2.0,0.31,0.08,0.3,-7.0,-9.0,0.004,0.4,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-255.0,-6.0,0.27,0.13,0.7,-6.0,-14.0,-0.009,-0.4,-0.0006,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005
-289.0,-20.0,-0.25,-0.04,0.8,-6.0,3.0,-0.021,0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-171.0,-25.0,-0.41,-0.37,0.4,-7.0,28.0,-0.01,4.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
110.0,-25.0,-0.45,-0.05,-0.2,-7.0,17.0,0.007,-2.9,-0.0002,-0.0003,-0.0003,-0.0004,0.0001,0.0,0.0001,0.0,-0.0004
326.0,-19.0,-0.19,-0.11,-0.7,-8.0,12.0,0.016,0.2,-0.0002,-0.0002,-0.0002,-0.0002,0.0,0.0,0.0,0.0,-0.0002
317.0,-7.0,0.11,0.07,-0.7,-8.0,-6.0,0.014,0.6,-0.0004,-0.0003,-0.0003,-0.0002,-0.0002,0.0,-0.0001,0.0,-0.0002
195.0,0.0,0.18,0.1,-0.5,-7.0,-11.0,0.003,0.3,-0.0005,-0.0004,-0.0004,-0.0004,-0.0002,0.0,0.0,0.0,-0.0004
-142.0,2.0,0.02,0.19,-0.3,-7.0,-20.0,-0.012,0.2,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
6.0,-12.0,-0.14,-0.05,-0.7,-8.0,7.0,-0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
35.0,-12.0,-0.14,-0.06,-0.7,-8.0,7.0,-0.002,0.0,-0.0004,-0.0005,-0.0005,-0.0005,0.0001,0.0,-0.0001,0.0,-0.0005
12.0,-11.0,-0.01,0.05,-0.9,-8.0,-3.0,0.008,-0.4,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-95.0,-12.0,0.11,0.09,-0.8,-8.0,-10.0,0.007,0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-21.0,-15.0,0.22,-0.1,-0.5,-7.0,21.0,0.007,-1.1,-0.0004,-0.0003,-0.0003,-0.0003,-0.0002,0.0,0.0,0.0,-0.0003
191.0,-11.0,0.14,-0.04,0.1,-7.0,6.0,-0.008,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
40.0,14.0,0.23,0.18,-1.6,-11.0,-13.0,0.019,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-154.0,9.0,0.45,0.09,-0.4,-9.0,-6.0,0.002,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-113.0,3.0,0.46,-0.02,0.9,-8.0,3.0,-0.003,0.0,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007
-96.0,-2.0,0.16,0.03,1.6,-7.0,-2.0,-0.017,0.0,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
1.0,-4.0,-0.34,-0.08,1.5,-8.0,13.0,-0.033,-0.6,-0.0015,-0.0015,-0.0015,-0.0015,0.0,0.0,0.0,0.0,-0.0015
44.0,-3.0,-0.73,0.09,0.6,-8.0,-10.0,-0.021,-0.2,-0.0013,-0.0014,-0.0014,-0.0014,0.0001,0.0,0.0,0.0,-0.0014
-144.0,-5.0,-0.65,0.12,-1.6,-10.0,-7.0,0.011,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-161.0,-13.0,-0.04,0.05,-2.7,-12.0,1.0,0.021,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
240.0,-13.0,0.41,-0.08,-1.7,-11.0,12.0,0.002,-0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
127.0,2.0,0.35,0.12,-0.4,-9.0,-10.0,-0.005,-0.1,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008
-123.0,2.0,0.06,0.16,0.2,-9.0,-12.0,-0.014,-0.2,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
11.0,-5.0,-0.07,-0.12,0.1,-9.0,12.0,0.003,0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
110.0,-2.0,0.0,0.02,0.0,-9.0,1.0,0.002,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-237.0,-3.0,-0.03,0.18,-0.1,-9.0,-15.0,-0.002,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-343.0,-7.0,-0.04,0.0,-0.1,-9.0,-12.0,-0.004,1.7,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
90.0,-18.0,-0.24,-0.14,-0.6,-9.0,17.0,-0.006,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
42.0,-13.0,-0.35,0.13,-1.2,-10.0,-12.0,-0.005,1.1,-0.001,-0.001,-0.001,-0.001,0.0,0.0,0.0,0.0,-0.001
21.0,-13.0,-0.36,0.16,-1.3,-10.0,-11.0,-0.005,0.2,-0.0007,-0.001,-0.001,-0.001,0.0002,0.0,0.0,0.0,-0.001
-91.0,-13.0,-0.25,0.16,-1.7,-11.0,-9.0,0.013,-0.4,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-90.0,-25.0,0.57,0.05,1.0,-8.0,-3.0,-0.002,-0.2,-0.0006,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006
-71.0,-27.0,0.38,-0.03,1.7,-7.0,7.0,-0.019,-0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-83.0,-29.0,-0.07,0.05,2.0,-7.0,-4.0,-0.025,0.2,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
36.0,-31.0,-0.34,-0.2,1.7,-7.0,26.0,-0.014,0.2,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
284.0,-27.0,-0.38,-0.25,1.2,-8.0,22.0,0.003,0.9,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
228.0,1.0,-0.31,0.12,-0.3,-9.0,-9.0,0.003,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-163.0,3.0,-0.12,0.17,-1.1,-10.0,-13.0,0.013,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-106.0,-10.0,0.38,0.0,-0.5,-9.0,3.0,0.009,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,-0.0001,0.0,0.0,0.0,-0.0005
-100.0,-10.0,0.4,0.0,-0.4,-9.0,3.0,0.009,-0.1,-0.0007,-0.0005,-0.0005,-0.0005,-0.0003,0.0,-0.0001,0.0,-0.0005
-99.0,-13.0,0.33,0.04,0.4,-9.0,0.0,-0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-50.0,-15.0,0.27,-0.13,0.7,-8.0,14.0,-0.006,1.3,-0.0008,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007
5.0,-15.0,0.24,-0.05,0.8,-8.0,12.0,-0.01,-1.1,-0.001,-0.0009,-0.0009,-0.0008,-0.0002,0.0,-0.0002,0.0,-0.0008
230.0,-11.0,-0.25,-0.09,0.9,-8.0,10.0,-0.024,-0.1,-0.0011,-0.0011,-0.0011,-0.0011,0.0,0.0,0.0,0.0,-0.0011
271.0,-9.0,-0.34,-0.09,0.7,-8.0,10.0,-0.023,0.1,-0.0009,-0.001,-0.001,-0.0011,0.0001,0.0,0.0001,0.0,-0.0011
351.0,-4.0,-0.4,-0.09,0.4,-9.0,8.0,-0.002,0.7,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
339.0,9.0,-0.38,0.09,-0.4,-9.0,-12.0,0.003,1.0,-0.0007,-0.0007,-0.0007,-0.0007,-0.0002,0.0,0.0,0.0,-0.0007
8.0,16.0,-0.36,0.21,-1.3,-10.0,-16.0,0.002,-0.3,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007
-204.0,14.0,-0.24,0.27,-1.7,-11.0,-23.0,0.011,-0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-206.0,-10.0,0.29,0.02,-1.5,-10.0,3.0,0.008,-0.2,-0.0007,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005
-189.0,-12.0,0.3,0.06,-1.3,-10.0,1.0,-0.005,-0.6,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
12.0,-18.0,0.13,-0.07,-0.7,-10.0,10.0,-0.008,0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
278.0,-11.0,-0.01,-0.06,-0.5,-9.0,9.0,-0.005,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
291.0,5.0,-0.08,0.07,-0.6,-10.0,-4.0,-0.003,-0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-267.0,8.0,-0.02,0.24,-0.8,-10.0,-22.0,0.006,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-272.0,-8.0,0.21,-0.08,-0.6,-10.0,8.0,0.008,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-196.0,-12.0,0.27,0.05,-0.4,-9.0,7.0,0.007,-1.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-114.0,-16.0,0.22,-0.02,0.1,-9.0,6.0,-0.009,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
201.0,-14.0,0.06,-0.09,0.5,-8.0,12.0,-0.006,-0.2,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
286.0,-11.0,0.03,0.01,0.5,-8.0,8.0,-0.004,-1.4,-0.0007,-0.0006,-0.0006,-0.0006,-0.0002,0.0,0.0,0.0,-0.0006
119.0,3.0,-0.23,0.11,0.3,-9.0,-10.0,-0.009,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
102.0,3.0,-0.24,0.11,0.2,-9.0,-10.0,-0.008,0.1,-0.0007,-0.0008,-0.0008,-0.0008,0.0001,0.0,0.0,0.0,-0.0008
-76.0,4.0,-0.17,0.14,-0.2,-9.0,-12.0,0.007,0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-2.0,-2.0,0.09,-0.03,-0.4,-9.0,7.0,0.007,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-199.0,-7.0,-0.08,0.07,1.3,-8.0,-6.0,-0.01,-0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-162.0,-30.0,-0.25,0.02,-0.3,-9.0,2.0,0.003,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-42.0,-34.0,-0.13,-0.04,-0.7,-10.0,7.0,0.007,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
103.0,-31.0,0.3,0.02,-0.3,-9.0,2.0,0.008,-0.1,-0.0006,-0.0005,-0.0005,-0.0004,-0.0001,0.0,-0.0002,0.0,-0.0004
-52.0,-29.0,0.1,0.12,0.3,-9.0,-10.0,-0.011,-0.4,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
294.0,-27.0,-0.05,-0.18,0.4,-9.0,21.0,-0.005,0.4,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-126.0,-3.0,-0.2,0.13,-0.8,-10.0,-11.0,0.0,-0.1,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0001,0.0,-0.0006
-186.0,-11.0,0.14,0.04,-0.9,-10.0,-1.0,0.012,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-48.0,-15.0,0.35,-0.06,-0.4,-9.0,11.0,0.01,-1.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
14.0,-16.0,0.4,-0.08,-0.2,-9.0,11.0,0.005,0.2,-0.0006,-0.0006,-0.0006,-0.0005,-0.0002,0.0,-0.0002,0.0,-0.0005
7.0,-9.0,-0.35,0.05,0.5,-8.0,-3.0,-0.013,0.0,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
-75.0,-10.0,-0.39,0.03,-0.2,-9.0,-5.0,0.008,1.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-58.0,-12.0,-0.2,0.02,-0.8,-10.0,3.0,0.011,-0.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
99.0,-11.0,0.41,-0.02,-0.4,-9.0,4.0,0.015,-0.1,-0.0004,-0.0004,-0.0004,-0.0003,-0.0001,0.0,-0.0002,0.0,-0.0003
120.0,-10.0,0.46,0.03,-0.1,-9.0,3.0,0.005,-0.6,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-76.0,-7.0,0.31,0.1,1.4,-8.0,-9.0,-0.011,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-21.0,-10.0,0.14,-0.04,1.8,-7.0,9.0,-0.009,-1.6,-0.0007,-0.0007,-0.0007,-0.0006,-0.0002,0.0,-0.0002,0.0,-0.0006
202.0,-7.0,-0.19,-0.1,1.8,-7.0,12.0,-0.017,-0.2,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
275.0,-5.0,-0.29,-0.04,1.7,-7.0,12.0,-0.017,-0.5,-0.0005,-0.0007,-0.0007,-0.0008,0.0002,0.0,0.0001,0.0,-0.0008
312.0,0.0,-0.29,-0.07,1.4,-8.0,2.0,0.005,0.8,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
361.0,5.0,-0.25,-0.02,1.2,-8.0,6.0,0.003,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-174.0,17.0,-0.1,0.16,0.4,-9.0,-15.0,0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-4.0,-3.0,0.14,0.0,0.9,-8.0,2.0,-0.004,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
132.0,-2.0,0.06,-0.08,1.1,-8.0,15.0,-0.007,-1.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-173.0,4.0,-0.23,0.07,-0.7,-10.0,-5.0,0.005,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
25.0,-3.0,0.15,-0.07,-0.9,-10.0,11.0,0.014,0.1,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
66.0,-1.0,0.3,0.17,-0.6,-9.0,-14.0,0.012,-2.5,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-246.0,-5.0,0.35,0.14,0.5,-8.0,-13.0,-0.003,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-231.0,-16.0,0.31,-0.05,1.2,-8.0,5.0,-0.004,0.0,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-203.0,-21.0,0.19,0.01,1.6,-7.0,-3.0,-0.01,0.7,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
261.0,-21.0,-0.47,-0.11,1.2,-8.0,13.0,-0.017,0.1,-0.0008,-0.0008,-0.0008,-0.0008,0.0,0.0,0.0,0.0,-0.0008
402.0,-15.0,-0.53,-0.11,0.6,-8.0,11.0,0.005,0.5,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
418.0,0.0,-0.44,0.05,-0.4,-9.0,-8.0,0.006,1.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
115.0,10.0,-0.37,0.21,-1.1,-10.0,-20.0,0.004,0.5,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
-104.0,10.0,-0.16,0.16,-1.6,-10.0,-10.0,0.017,-0.9,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
96.0,7.0,0.29,-0.12,-1.4,-10.0,15.0,0.015,0.5,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
-179.0,11.0,0.23,0.11,0.7,-8.0,-10.0,-0.008,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-84.0,4.0,0.14,-0.09,1.1,-8.0,8.0,-0.005,0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
60.0,4.0,0.12,-0.03,1.4,-8.0,6.0,0.0,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-95.0,5.0,0.1,0.13,1.6,-7.0,-13.0,-0.002,0.5,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005
-176.0,4.0,0.05,0.12,1.6,-7.0,-16.0,-0.014,-0.6,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-236.0,-14.0,-0.53,0.01,0.5,-8.0,3.0,-0.006,-0.3,-0.0006,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007
26.0,-19.0,-0.33,-0.09,-0.7,-10.0,13.0,0.01,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
345.0,-12.0,0.0,-0.09,-1.1,-10.0,14.0,0.014,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-46.0,8.0,0.22,0.16,-0.5,-9.0,-15.0,0.002,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-151.0,7.0,0.22,-0.02,-0.3,-9.0,-11.0,-0.005,2.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-2.0,-2.0,-0.01,-0.01,0.4,-9.0,3.0,-0.005,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-192.0,-5.0,-0.15,0.11,0.2,-9.0,-10.0,-0.005,0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
150.0,-12.0,-0.1,-0.07,-0.6,-9.0,10.0,0.003,-0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
212.0,-10.0,-0.08,0.01,-0.6,-10.0,10.0,0.002,-0.6,-0.0005,-0.0006,-0.0006,-0.0006,0.0001,0.0,0.0,0.0,-0.0006
227.0,-10.0,-0.08,0.04,-0.7,-10.0,7.0,0.002,-1.8,-0.0004,-0.0005,-0.0005,-0.0006,0.0,0.0,0.0001,0.0,-0.0006
163.0,-3.0,0.18,0.08,-0.6,-9.0,-6.0,0.012,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
133.0,-1.0,0.24,0.09,-0.4,-9.0,-6.0,0.007,-0.2,-0.0006,-0.0005,-0.0005,-0.0004,-0.0002,0.0,-0.0002,0.0,-0.0004
-54.0,2.0,0.02,0.06,0.4,-9.0,-4.0,-0.006,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
2.0,1.0,-0.05,-0.04,0.3,-9.0,12.0,-0.004,-0.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-171.0,-10.0,-0.05,0.05,-0.6,-9.0,-3.0,0.001,0.0,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-180.0,-13.0,-0.04,-0.06,-0.6,-10.0,2.0,0.002,1.8,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-171.0,-13.0,-0.03,-0.05,-0.6,-10.0,5.0,0.002,1.4,-0.0005,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-144.0,-19.0,0.16,0.03,-0.5,-9.0,0.0,0.008,-0.2,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-183.0,-24.0,0.12,0.06,-0.2,-9.0,-5.0,-0.008,0.3,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
14.0,-28.0,-0.01,-0.12,0.0,-9.0,13.0,-0.006,0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
217.0,-24.0,-0.11,-0.06,-0.2,-9.0,9.0,-0.006,0.1,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-141.0,-18.0,-0.1,0.1,-1.2,-10.0,-8.0,0.009,0.1,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
229.0,-19.0,0.15,-0.12,-1.1,-10.0,17.0,0.006,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
328.0,-16.0,0.19,-0.05,-1.0,-10.0,16.0,0.005,-0.6,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
245.0,-4.0,0.22,0.14,-0.5,-9.0,-17.0,-0.002,1.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-221.0,-4.0,-0.15,0.13,-0.3,-9.0,-12.0,-0.01,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-190.0,-12.0,-0.29,-0.03,-0.7,-10.0,6.0,-0.006,-0.5,-0.0007,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0,0.0,-0.0007
-178.0,-13.0,-0.3,-0.05,-0.8,-10.0,6.0,-0.006,0.3,-0.0005,-0.0007,-0.0007,-0.0007,0.0001,0.0,0.0001,0.0,-0.0007
262.0,-11.0,0.13,-0.08,-1.1,-10.0,12.0,0.011,0.0,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-183.0,3.0,-0.1,0.13,-0.8,-10.0,-11.0,-0.006,0.0,-0.0007,-0.0007,-0.0007,-0.0007,0.0,0.0,0.0,0.0,-0.0007
-29.0,-4.0,-0.15,-0.11,-1.0,-10.0,12.0,-0.002,0.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
227.0,1.0,-0.12,-0.05,-1.4,-10.0,9.0,0.002,-0.3,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
222.0,16.0,0.06,0.06,-1.5,-10.0,-2.0,0.007,-0.2,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-162.0,21.0,0.38,0.11,0.0,-9.0,-10.0,-0.001,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
-146.0,12.0,0.34,-0.02,1.1,-8.0,4.0,-0.004,0.0,-0.0006,-0.0005,-0.0005,-0.0005,-0.0002,0.0,0.0,0.0,-0.0005
-242.0,5.0,-0.08,0.09,1.5,-8.0,-8.0,-0.023,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-272.0,4.0,-0.17,0.09,1.4,-8.0,-9.0,-0.022,-0.2,-0.0008,-0.0008,-0.0008,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-287.0,3.0,-0.21,-0.07,1.4,-8.0,-8.0,-0.021,1.1,-0.0009,-0.0008,-0.0008,-0.0008,-0.0002,0.0,0.0,0.0,-0.0008
-81.0,-4.0,-0.52,-0.12,0.8,-8.0,15.0,-0.019,-0.3,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,-0.0002,0.0,-0.0009
33.0,-4.0,-0.72,0.22,0.1,-9.0,-8.0,-0.014,-4.7,-0.0009,-0.0009,-0.0009,-0.0009,0.0,0.0,0.0,0.0,-0.0009
-129.0,-7.0,-0.42,0.09,-2.3,-11.0,-6.0,0.019,0.3,-0.0004,-0.0004,-0.0004,-0.0004,0.0,0.0,0.0,0.0,-0.0004
-24.0,-10.0,-0.05,-0.16,-2.7,-12.0,26.0,0.025,0.7,-0.0003,-0.0003,-0.0003,-0.0003,0.0,0.0,0.0,0.0,-0.0003
234.0,-8.0,0.31,-0.12,-2.5,-11.0,15.0,0.024,0.5,-0.0003,-0.0003,-0.0003,-0.0003,-0.0001,0.0,0.0,0.0,-0.0003
329.0,-5.0,0.42,0.04,-2.3,-11.0,15.0,0.008,-1.2,-0.0006,-0.0006,-0.0006,-0.0005,0.0,0.0,-0.0001,0.0,-0.0005
361.0,-1.0,0.44,0.1,-2.0,-11.0,0.0,0.003,-1.5,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
-116.0,12.0,0.14,0.12,-0.4,-9.0,-9.0,-0.001,-0.1,-0.0006,-0.0006,-0.0006,-0.0006,0.0,0.0,0.0,0.0,-0.0006
59.0,8.0,0.21,-0.07,0.2,-9.0,10.0,0.002,-0.3,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
132.0,10.0,0.22,0.21,0.4,-9.0,-2.0,-0.001,-3.8,-0.0005,-0.0005,-0.0005,-0.0005,0.0,0.0,0.0,0.0,-0.0005
