"dteday","season","yr","mnth","hr","holiday","weekday","workingday","weathersit","temp","atemp","hum","windspeed"
76,1,0,3,10,0,4,1,1,0.44,0.4394,0.54,0.3284
76,1,0,3,11,0,4,1,1,0.44,0.4394,0.54,0.2836
76,1,0,3,12,0,4,1,1,0.5,0.4848,0.45,0.2239
76,1,0,3,13,0,4,1,2,0.52,0.5,0.42,0.0896
76,1,0,3,14,0,4,1,1,0.5,0.4848,0.45,0.1045
76,1,0,3,15,0,4,1,1,0.52,0.5,0.42,0.2537
76,1,0,3,16,0,4,1,1,0.5,0.4848,0.48,0.2836
76,1,0,3,17,0,4,1,1,0.5,0.4848,0.42,0.194
76,1,0,3,18,0,4,1,2,0.46,0.4545,0.59,0.1642
76,1,0,3,19,0,4,1,1,0.44,0.4394,0.58,0.194
76,1,0,3,20,0,4,1,1,0.42,0.4242,0.67,0.2239
76,1,0,3,21,0,4,1,1,0.42,0.4242,0.62,0.2239
76,1,0,3,22,0,4,1,1,0.4,0.4091,0.66,0.2239
76,1,0,3,23,0,4,1,1,0.42,0.4242,0.62,0.2836
77,1,0,3,0,0,5,1,1,0.42,0.4242,0.58,0.2836
77,1,0,3,1,0,5,1,1,0.4,0.4091,0.62,0.2537
77,1,0,3,2,0,5,1,1,0.4,0.4091,0.62,0.194
77,1,0,3,3,0,5,1,1,0.36,0.3485,0.71,0.194
77,1,0,3,5,0,5,1,1,0.38,0.3939,0.66,0.1642
77,1,0,3,6,0,5,1,1,0.4,0.4091,0.66,0.194
77,1,0,3,7,0,5,1,1,0.4,0.4091,0.66,0.194
77,1,0,3,8,0,5,1,1,0.42,0.4242,0.67,0.2537
77,1,0,3,9,0,5,1,1,0.46,0.4545,0.63,0.2239
77,1,0,3,10,0,5,1,1,0.52,0.5,0.53,0.2836
77,1,0,3,11,0,5,1,1,0.54,0.5152,0.52,0.2836
77,1,0,3,12,0,5,1,2,0.56,0.5303,0.49,0.3582
77,1,0,3,13,0,5,1,1,0.64,0.6212,0.41,0.2836
77,1,0,3,14,0,5,1,1,0.66,0.6212,0.39,0.2537
77,1,0,3,15,0,5,1,2,0.68,0.6364,0.39,0.3582
77,1,0,3,16,0,5,1,1,0.68,0.6364,0.39,0.2836
77,1,0,3,17,0,5,1,1,0.7,0.6364,0.37,0.3284
77,1,0,3,18,0,5,1,1,0.68,0.6364,0.39,0.1642
77,1,0,3,19,0,5,1,1,0.66,0.6212,0.44,0.1343
77,1,0,3,20,0,5,1,1,0.62,0.6212,0.46,0.1343
77,1,0,3,21,0,5,1,1,0.62,0.6212,0.46,0.1045
77,1,0,3,22,0,5,1,1,0.62,0.6212,0.5,0.1642
77,1,0,3,23,0,5,1,2,0.6,0.6212,0.53,0.2239
78,1,0,3,0,0,6,0,2,0.6,0.6212,0.53,0.2537
78,1,0,3,1,0,6,0,2,0.58,0.5455,0.46,0.3582
78,1,0,3,2,0,6,0,2,0.56,0.5303,0.43,0.2239
78,1,0,3,3,0,6,0,2,0.54,0.5152,0.39,0.3284
78,1,0,3,4,0,6,0,1,0.52,0.5,0.34,0.4179
78,1,0,3,5,0,6,0,1,0.52,0.5,0.34,0.4179
78,1,0,3,6,0,6,0,1,0.44,0.4394,0.44,0.4179
78,1,0,3,7,0,6,0,1,0.4,0.4091,0.5,0.3284
78,1,0,3,8,0,6,0,1,0.42,0.4242,0.47,0.4925
78,1,0,3,9,0,6,0,1,0.42,0.4242,0.44,0.4627
78,1,0,3,10,0,6,0,1,0.44,0.4394,0.38,0.4179
78,1,0,3,11,0,6,0,1,0.46,0.4545,0.36,0.4478
78,1,0,3,12,0,6,0,1,0.46,0.4545,0.33,0.4179
78,1,0,3,13,0,6,0,1,0.5,0.4848,0.34,0.4627
78,1,0,3,14,0,6,0,1,0.5,0.4848,0.31,0.4925
78,1,0,3,15,0,6,0,1,0.5,0.4848,0.29,0.4179
78,1,0,3,16,0,6,0,1,0.5,0.4848,0.31,0.3881
78,1,0,3,17,0,6,0,1,0.48,0.4697,0.31,0.3284
78,1,0,3,18,0,6,0,1,0.46,0.4545,0.31,0.3284
78,1,0,3,19,0,6,0,1,0.44,0.4394,0.33,0.2836
78,1,0,3,20,0,6,0,1,0.42,0.4242,0.35,0.2239
78,1,0,3,21,0,6,0,1,0.4,0.4091,0.37,0.2985
78,1,0,3,22,0,6,0,1,0.4,0.4091,0.37,0.3284
78,1,0,3,23,0,6,0,1,0.38,0.3939,0.4,0.2985
79,1,0,3,0,0,0,0,1,0.34,0.303,0.49,0.4179
79,1,0,3,1,0,0,0,1,0.32,0.2879,0.53,0.3582
79,1,0,3,2,0,0,0,1,0.3,0.2879,0.52,0.2836
79,1,0,3,3,0,0,0,1,0.28,0.2727,0.56,0.2537
79,1,0,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239
79,1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194
79,1,0,3,6,0,0,0,1,0.26,0.2576,0.6,0.2239
79,1,0,3,7,0,0,0,1,0.24,0.2273,0.6,0.2239
79,1,0,3,8,0,0,0,1,0.28,0.2727,0.56,0.1642
79,1,0,3,9,0,0,0,1,0.3,0.303,0.52,0.1343
79,1,0,3,10,0,0,0,2,0.32,0.3485,0.45,0
79,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045
79,1,0,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045
79,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0
79,1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0
79,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896
79,1,0,3,16,0,0,0,1,0.42,0.4242,0.32,0
79,1,0,3,17,0,0,0,1,0.4,0.4091,0.35,0.2836
79,1,0,3,18,0,0,0,1,0.38,0.3939,0.4,0.3582
79,1,0,3,19,0,0,0,1,0.36,0.3333,0.43,0.2836
79,1,0,3,20,0,0,0,1,0.36,0.3333,0.46,0.2836
79,1,0,3,21,0,0,0,2,0.34,0.3182,0.53,0.2836
79,1,0,3,22,0,0,0,2,0.34,0.303,0.53,0.3284
79,1,0,3,23,0,0,0,3,0.34,0.303,0.61,0.3881
80,2,0,3,0,0,1,1,3,0.34,0.303,0.66,0.3881
80,2,0,3,1,0,1,1,2,0.34,0.303,0.71,0.3881
80,2,0,3,2,0,1,1,2,0.34,0.303,0.71,0.3284
80,2,0,3,3,0,1,1,2,0.34,0.303,0.71,0.3284
80,2,0,3,5,0,1,1,1,0.32,0.303,0.81,0.2985
80,2,0,3,6,0,1,1,3,0.32,0.303,0.76,0.2537
80,2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179
80,2,0,3,8,0,1,1,2,0.3,0.2727,0.87,0.4179
80,2,0,3,9,0,1,1,2,0.34,0.303,0.81,0.3284
80,2,0,3,10,0,1,1,2,0.38,0.3939,0.76,0.3881
80,2,0,3,11,0,1,1,2,0.42,0.4242,0.71,0.2985
80,2,0,3,12,0,1,1,2,0.44,0.4394,0.77,0.2537
80,2,0,3,13,0,1,1,2,0.5,0.4848,0.63,0.2239
80,2,0,3,14,0,1,1,2,0.54,0.5152,0.64,0.2239
80,2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239
80,2,0,3,16,0,1,1,2,0.54,0.5152,0.64,0.2836
80,2,0,3,17,0,1,1,2,0.54,0.5152,0.64,0.2537
80,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239
80,2,0,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179
80,2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194
80,2,0,3,21,0,1,1,1,0.46,0.4545,0.94,0.194
80,2,0,3,22,0,1,1,1,0.46,0.4545,0.88,0.2239
80,2,0,3,23,0,1,1,1,0.46,0.4545,0.88,0.0896
81,2,0,3,0,0,2,1,1,0.46,0.4545,0.88,0.194
81,2,0,3,1,0,2,1,1,0.42,0.4242,1,0.1343
81,2,0,3,2,0,2,1,1,0.44,0.4394,0.94,0.0896
81,2,0,3,3,0,2,1,1,0.44,0.4394,0.82,0.2239
81,2,0,3,4,0,2,1,2,0.42,0.4242,0.82,0.1642
81,2,0,3,5,0,2,1,2,0.4,0.4091,0.87,0.1343
81,2,0,3,6,0,2,1,1,0.4,0.4091,0.87,0.2537
81,2,0,3,7,0,2,1,2,0.4,0.4091,0.76,0.1045
81,2,0,3,8,0,2,1,2,0.4,0.4091,0.58,0.2985
81,2,0,3,9,0,2,1,2,0.4,0.4091,0.58,0.4627
81,2,0,3,10,0,2,1,2,0.44,0.4394,0.54,0.2985
81,2,0,3,11,0,2,1,1,0.44,0.4394,0.51,0.3284
81,2,0,3,12,0,2,1,1,0.46,0.4545,0.47,0.2537
81,2,0,3,13,0,2,1,1,0.5,0.4848,0.45,0.2239
81,2,0,3,14,0,2,1,1,0.5,0.4848,0.42,0.3284
81,2,0,3,15,0,2,1,1,0.5,0.4848,0.42,0.2239
81,2,0,3,16,0,2,1,1,0.5,0.4848,0.42,0.1045
81,2,0,3,17,0,2,1,1,0.5,0.4848,0.42,0.1045
81,2,0,3,18,0,2,1,1,0.48,0.4697,0.44,0.0896
81,2,0,3,19,0,2,1,2,0.44,0.4394,0.54,0.2537
81,2,0,3,20,0,2,1,2,0.44,0.4394,0.54,0.3582
81,2,0,3,21,0,2,1,2,0.42,0.4242,0.54,0.2836
81,2,0,3,22,0,2,1,2,0.4,0.4091,0.58,0.2537
81,2,0,3,23,0,2,1,2,0.4,0.4091,0.58,0.2537
82,2,0,3,0,0,3,1,3,0.36,0.3485,0.71,0.2239
82,2,0,3,1,0,3,1,3,0.34,0.3182,0.76,0.2239
82,2,0,3,2,0,3,1,3,0.34,0.3182,0.76,0.2239
82,2,0,3,3,0,3,1,2,0.34,0.3182,0.76,0.2537
82,2,0,3,5,0,3,1,3,0.32,0.3182,0.87,0.194
82,2,0,3,6,0,3,1,2,0.34,0.3182,0.87,0.2537
82,2,0,3,7,0,3,1,2,0.32,0.303,0.93,0.2239
82,2,0,3,8,0,3,1,2,0.32,0.3182,0.87,0.194
82,2,0,3,9,0,3,1,2,0.32,0.303,0.81,0.2537
82,2,0,3,10,0,3,1,2,0.34,0.3182,0.81,0.2836
82,2,0,3,11,0,3,1,2,0.34,0.3333,0.87,0.194
82,2,0,3,12,0,3,1,2,0.34,0.3182,0.87,0.2239
82,2,0,3,13,0,3,1,3,0.34,0.3333,0.87,0.1343
82,2,0,3,14,0,3,1,2,0.36,0.3636,0.87,0.1045
82,2,0,3,15,0,3,1,2,0.38,0.3939,0.82,0.2239
82,2,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.2239
82,2,0,3,17,0,3,1,2,0.4,0.4091,0.76,0.2239
82,2,0,3,18,0,3,1,3,0.38,0.3939,0.82,0.2537
82,2,0,3,19,0,3,1,3,0.38,0.3939,0.82,0.2537
82,2,0,3,20,0,3,1,3,0.36,0.303,0.87,0.6418
82,2,0,3,21,0,3,1,3,0.32,0.2879,1,0.4179
82,2,0,3,22,0,3,1,2,0.32,0.3182,0.93,0.1642
82,2,0,3,23,0,3,1,3,0.32,0.3333,0.9,0
83,2,0,3,0,0,4,1,2,0.32,0.303,0.93,0.2239
83,2,0,3,1,0,4,1,2,0.3,0.2879,1,0.2239
83,2,0,3,2,0,4,1,2,0.3,0.2879,1,0.2537
83,2,0,3,3,0,4,1,2,0.28,0.2727,1,0.194
83,2,0,3,4,0,4,1,2,0.28,0.2727,1,0.194
83,2,0,3,5,0,4,1,2,0.28,0.2727,0.93,0.2239
83,2,0,3,6,0,4,1,2,0.28,0.2727,0.93,0.2239
83,2,0,3,7,0,4,1,3,0.26,0.2576,1,0.2239
83,2,0,3,8,0,4,1,3,0.26,0.2273,1,0.2985
83,2,0,3,9,0,4,1,2,0.26,0.2576,0.93,0.2239
83,2,0,3,10,0,4,1,2,0.26,0.2273,0.93,0.3284
83,2,0,3,11,0,4,1,2,0.3,0.2727,0.81,0.2985
83,2,0,3,12,0,4,1,2,0.3,0.2727,0.7,0.3284
83,2,0,3,13,0,4,1,2,0.32,0.303,0.7,0.2239
83,2,0,3,14,0,4,1,2,0.3,0.303,0.7,0.1343
83,2,0,3,15,0,4,1,2,0.3,0.2879,0.7,0.2537
83,2,0,3,16,0,4,1,2,0.3,0.2879,0.65,0.2239
83,2,0,3,17,0,4,1,2,0.3,0.2879,0.7,0.2239
83,2,0,3,18,0,4,1,2,0.3,0.2727,0.61,0.2985
83,2,0,3,19,0,4,1,1,0.3,0.2727,0.56,0.3881
83,2,0,3,20,0,4,1,1,0.28,0.2576,0.61,0.2836
83,2,0,3,21,0,4,1,1,0.26,0.2576,0.65,0.2239
83,2,0,3,22,0,4,1,1,0.26,0.2576,0.65,0.1642
83,2,0,3,23,0,4,1,1,0.24,0.2273,0.65,0.194
84,2,0,3,0,0,5,1,1,0.24,0.2273,0.6,0.194
84,2,0,3,1,0,5,1,1,0.2,0.2121,0.69,0.1642
84,2,0,3,2,0,5,1,1,0.2,0.197,0.69,0.2239
84,2,0,3,3,0,5,1,1,0.2,0.2273,0.69,0.1045
84,2,0,3,4,0,5,1,1,0.18,0.2121,0.74,0.1045
84,2,0,3,5,0,5,1,1,0.18,0.197,0.74,0.1642
84,2,0,3,6,0,5,1,1,0.18,0.1818,0.74,0.2239
84,2,0,3,7,0,5,1,1,0.2,0.1818,0.59,0.3582
84,2,0,3,8,0,5,1,1,0.22,0.2121,0.51,0.2836
84,2,0,3,9,0,5,1,1,0.24,0.2121,0.48,0.2985
84,2,0,3,10,0,5,1,1,0.26,0.2576,0.48,0
84,2,0,3,11,0,5,1,1,0.3,0.2879,0.45,0.2836
84,2,0,3,12,0,5,1,1,0.32,0.303,0.42,0.2537
84,2,0,3,13,0,5,1,1,0.32,0.3182,0.39,0.194
84,2,0,3,14,0,5,1,1,0.36,0.3333,0.32,0.3284
84,2,0,3,15,0,5,1,2,0.34,0.3182,0.36,0.2537
84,2,0,3,16,0,5,1,2,0.34,0.303,0.34,0.2985
84,2,0,3,17,0,5,1,2,0.32,0.2879,0.36,0.3582
84,2,0,3,18,0,5,1,1,0.3,0.2879,0.39,0.2537
84,2,0,3,19,0,5,1,2,0.3,0.2879,0.36,0.2836
84,2,0,3,20,0,5,1,2,0.3,0.303,0.39,0.1343
84,2,0,3,21,0,5,1,2,0.3,0.303,0.39,0.1642
84,2,0,3,22,0,5,1,2,0.28,0.2576,0.38,0.3284
84,2,0,3,23,0,5,1,2,0.26,0.2424,0.38,0.2836
85,2,0,3,0,0,6,0,2,0.26,0.2424,0.38,0.2836
85,2,0,3,1,0,6,0,1,0.26,0.2273,0.38,0.2985
85,2,0,3,2,0,6,0,1,0.22,0.2121,0.44,0.2239
85,2,0,3,3,0,6,0,1,0.2,0.197,0.47,0.194
85,2,0,3,4,0,6,0,1,0.22,0.2121,0.44,0.2239
85,2,0,3,5,0,6,0,1,0.2,0.197,0.51,0.194
85,2,0,3,6,0,6,0,1,0.18,0.1818,0.55,0.194
85,2,0,3,7,0,6,0,1,0.2,0.197,0.51,0.194
85,2,0,3,8,0,6,0,1,0.22,0.2273,0.44,0.1343
85,2,0,3,9,0,6,0,1,0.24,0.2424,0.41,0.1343
85,2,0,3,10,0,6,0,1,0.26,0.2576,0.41,0.1642
85,2,0,3,11,0,6,0,1,0.28,0.2727,0.38,0.1642
85,2,0,3,12,0,6,0,1,0.3,0.2879,0.36,0.194
85,2,0,3,13,0,6,0,1,0.32,0.303,0.33,0.2239
85,2,0,3,14,0,6,0,1,0.34,0.3182,0.29,0.2239
85,2,0,3,15,0,6,0,1,0.34,0.3333,0.29,0.194
85,2,0,3,16,0,6,0,1,0.34,0.3333,0.23,0.194
85,2,0,3,17,0,6,0,1,0.32,0.303,0.24,0.2239
85,2,0,3,18,0,6,0,2,0.32,0.3182,0.21,0.1642
85,2,0,3,19,0,6,0,2,0.28,0.2727,0.45,0.2537
85,2,0,3,20,0,6,0,2,0.28,0.2727,0.45,0.2537
85,2,0,3,21,0,6,0,2,0.26,0.2576,0.44,0.194
85,2,0,3,22,0,6,0,2,0.28,0.2727,0.41,0.2239
85,2,0,3,23,0,6,0,2,0.26,0.2424,0.44,0.2836
86,2,0,3,0,0,0,0,2,0.26,0.2576,0.41,0.1642
86,2,0,3,1,0,0,0,2,0.24,0.2273,0.52,0.194
86,2,0,3,2,0,0,0,3,0.22,0.2273,0.55,0.194
86,2,0,3,3,0,0,0,3,0.2,0.197,0.69,0.2239
86,2,0,3,4,0,0,0,3,0.18,0.197,0.74,0.1642
86,2,0,3,6,0,0,0,3,0.16,0.1818,0.86,0.1343
86,2,0,3,7,0,0,0,3,0.16,0.1667,0.86,0.1642
86,2,0,3,8,0,0,0,1,0.2,0.197,0.69,0.2239
86,2,0,3,9,0,0,0,1,0.22,0.2273,0.55,0.1343
86,2,0,3,10,0,0,0,2,0.22,0.2121,0.55,0.2239
86,2,0,3,11,0,0,0,2,0.24,0.2424,0.48,0.1642
86,2,0,3,12,0,0,0,2,0.26,0.2576,0.44,0.2239
86,2,0,3,13,0,0,0,1,0.3,0.2879,0.39,0.2239
86,2,0,3,14,0,0,0,1,0.32,0.3182,0.36,0.1642
86,2,0,3,15,0,0,0,1,0.32,0.303,0.36,0.2836
86,2,0,3,16,0,0,0,1,0.34,0.3333,0.34,0
86,2,0,3,17,0,0,0,1,0.32,0.303,0.31,0.2537
86,2,0,3,18,0,0,0,1,0.3,0.2879,0.33,0.194
86,2,0,3,19,0,0,0,1,0.3,0.2879,0.31,0.2239
86,2,0,3,20,0,0,0,1,0.28,0.2727,0.36,0.1642
86,2,0,3,21,0,0,0,1,0.26,0.2576,0.41,0.1642
86,2,0,3,22,0,0,0,1,0.26,0.2576,0.41,0.1642
86,2,0,3,23,0,0,0,1,0.26,0.2576,0.44,0.194
87,2,0,3,0,0,1,1,1,0.22,0.2273,0.55,0.194
87,2,0,3,1,0,1,1,1,0.22,0.2273,0.44,0.194
87,2,0,3,2,0,1,1,1,0.22,0.2273,0.44,0.1642
87,2,0,3,3,0,1,1,1,0.22,0.2273,0.44,0.1642
87,2,0,3,5,0,1,1,1,0.18,0.1818,0.43,0.194
87,2,0,3,6,0,1,1,1,0.18,0.1667,0.34,0.2836
87,2,0,3,7,0,1,1,1,0.2,0.1818,0.32,0.3284
87,2,0,3,8,0,1,1,1,0.2,0.197,0.34,0.2239
87,2,0,3,9,0,1,1,2,0.22,0.2121,0.32,0.2239
87,2,0,3,10,0,1,1,1,0.24,0.2273,0.3,0.194
87,2,0,3,11,0,1,1,2,0.26,0.2424,0.3,0.2836
87,2,0,3,12,0,1,1,2,0.26,0.2727,0.25,0
87,2,0,3,13,0,1,1,2,0.3,0.2879,0.24,0.2239
87,2,0,3,14,0,1,1,1,0.32,0.303,0.22,0.2239
87,2,0,3,15,0,1,1,1,0.32,0.303,0.24,0.2836
87,2,0,3,16,0,1,1,1,0.34,0.3182,0.23,0.2239
87,2,0,3,17,0,1,1,1,0.34,0.303,0.23,0.2985
87,2,0,3,18,0,1,1,1,0.32,0.303,0.21,0.2836
87,2,0,3,19,0,1,1,1,0.3,0.303,0.22,0.1343
87,2,0,3,20,0,1,1,1,0.32,0.3333,0.22,0.1045
87,2,0,3,21,0,1,1,1,0.32,0.3333,0.21,0.1343
87,2,0,3,22,0,1,1,1,0.3,0.2879,0.22,0.2239
87,2,0,3,23,0,1,1,1,0.28,0.2576,0.24,0.2985
88,2,0,3,0,0,2,1,1,0.26,0.2273,0.28,0.3284
88,2,0,3,1,0,2,1,1,0.24,0.2121,0.32,0.2985
88,2,0,3,2,0,2,1,1,0.24,0.2121,0.32,0.2985
88,2,0,3,3,0,2,1,1,0.24,0.2121,0.32,0.2985
88,2,0,3,4,0,2,1,1,0.2,0.2121,0.44,0.1642
88,2,0,3,5,0,2,1,1,0.22,0.2121,0.37,0.2537
88,2,0,3,6,0,2,1,1,0.22,0.2121,0.41,0.2985
88,2,0,3,7,0,2,1,1,0.22,0.197,0.41,0.3582
88,2,0,3,8,0,2,1,1,0.24,0.2121,0.35,0.3582
88,2,0,3,9,0,2,1,1,0.28,0.2576,0.28,0.3881
88,2,0,3,10,0,2,1,1,0.3,0.2727,0.24,0.2985
88,2,0,3,11,0,2,1,2,0.34,0.303,0.25,0.3881
88,2,0,3,12,0,2,1,1,0.34,0.3333,0.25,0.1642
88,2,0,3,13,0,2,1,1,0.34,0.303,0.25,0.2985
88,2,0,3,14,0,2,1,1,0.36,0.3333,0.25,0.2537
88,2,0,3,15,0,2,1,1,0.38,0.3939,0.25,0.2239
88,2,0,3,16,0,2,1,1,0.38,0.3939,0.22,0.1642
88,2,0,3,17,0,2,1,1,0.4,0.4091,0.2,0.1343
88,2,0,3,18,0,2,1,1,0.36,0.3636,0.21,0.0896
88,2,0,3,19,0,2,1,1,0.34,0.3333,0.23,0.194
88,2,0,3,20,0,2,1,1,0.36,0.3636,0.21,0.0896
88,2,0,3,21,0,2,1,1,0.34,0.3636,0.42,0
88,2,0,3,22,0,2,1,1,0.34,0.3636,0.49,0
88,2,0,3,23,0,2,1,2,0.32,0.3333,0.57,0.1045
89,2,0,3,0,0,3,1,2,0.32,0.3485,0.57,0
89,2,0,3,1,0,3,1,1,0.32,0.3485,0.39,0
89,2,0,3,2,0,3,1,2,0.32,0.3485,0.57,0
89,2,0,3,3,0,3,1,2,0.32,0.3485,0.49,0
89,2,0,3,4,0,3,1,2,0.32,0.3485,0.57,0
89,2,0,3,5,0,3,1,2,0.3,0.2879,0.56,0.194
89,2,0,3,6,0,3,1,2,0.3,0.303,0.49,0.1343
89,2,0,3,7,0,3,1,2,0.32,0.3333,0.45,0.1045
89,2,0,3,8,0,3,1,2,0.32,0.3182,0.49,0.1642
89,2,0,3,9,0,3,1,2,0.32,0.303,0.45,0.2239
89,2,0,3,10,0,3,1,2,0.34,0.3182,0.46,0.2239
89,2,0,3,11,0,3,1,2,0.34,0.3182,0.46,0.2537
89,2,0,3,12,0,3,1,2,0.34,0.3333,0.46,0.1642
89,2,0,3,13,0,3,1,2,0.36,0.3485,0.46,0.2239
89,2,0,3,14,0,3,1,2,0.36,0.3333,0.46,0.2985
89,2,0,3,15,0,3,1,3,0.28,0.2576,0.81,0.2985
89,2,0,3,16,0,3,1,3,0.28,0.2727,0.87,0.2537
89,2,0,3,17,0,3,1,3,0.26,0.2727,0.93,0.1045
89,2,0,3,18,0,3,1,2,0.26,0.2576,0.93,0.2239
89,2,0,3,19,0,3,1,2,0.26,0.2576,0.93,0.2239
89,2,0,3,20,0,3,1,3,0.24,0.2121,0.93,0.2985
89,2,0,3,21,0,3,1,2,0.24,0.2273,0.93,0.2537
89,2,0,3,22,0,3,1,3,0.24,0.2273,0.93,0.2239
89,2,0,3,23,0,3,1,3,0.24,0.2121,0.93,0.2836
90,2,0,3,0,0,4,1,3,0.24,0.2273,0.93,0.2239
90,2,0,3,1,0,4,1,3,0.24,0.2273,0.93,0.194
90,2,0,3,2,0,4,1,3,0.24,0.2273,0.93,0.194
90,2,0,3,3,0,4,1,3,0.24,0.2273,0.93,0.2239
90,2,0,3,4,0,4,1,3,0.24,0.2273,0.93,0.2537
90,2,0,3,5,0,4,1,3,0.24,0.2273,0.93,0.2239
90,2,0,3,6,0,4,1,3,0.24,0.2121,0.93,0.2985
90,2,0,3,7,0,4,1,3,0.24,0.2273,0.93,0.2537
90,2,0,3,8,0,4,1,2,0.24,0.2273,1,0.2537
90,2,0,3,9,0,4,1,3,0.26,0.2424,0.93,0.2537
90,2,0,3,10,0,4,1,3,0.26,0.2424,0.93,0.2537
90,2,0,3,11,0,4,1,3,0.28,0.2727,0.93,0.194
90,2,0,3,12,0,4,1,3,0.28,0.2727,0.93,0.194
90,2,0,3,13,0,4,1,3,0.3,0.303,0.87,0.1343
90,2,0,3,14,0,4,1,3,0.3,0.303,0.87,0.1343
90,2,0,3,15,0,4,1,3,0.3,0.2727,0.87,0.2985
90,2,0,3,16,0,4,1,2,0.3,0.2879,0.87,0.2537
90,2,0,3,17,0,4,1,2,0.3,0.2879,0.87,0.2537
90,2,0,3,18,0,4,1,2,0.3,0.303,0.87,0.1343
90,2,0,3,19,0,4,1,2,0.3,0.303,0.87,0.1343
90,2,0,3,20,0,4,1,3,0.28,0.2576,0.93,0.2836
90,2,0,3,21,0,4,1,2,0.28,0.2727,0.93,0.1642
90,2,0,3,22,0,4,1,3,0.28,0.2727,0.93,0.2537
90,2,0,3,23,0,4,1,3,0.26,0.2576,1,0.1642
91,2,0,4,0,0,5,1,3,0.26,0.2576,1,0.1642
91,2,0,4,1,0,5,1,3,0.26,0.2576,1,0.1642
91,2,0,4,2,0,5,1,3,0.26,0.2576,0.93,0.194
91,2,0,4,3,0,5,1,2,0.24,0.2273,0.93,0.2537
91,2,0,4,4,0,5,1,2,0.24,0.2273,0.93,0.2537
91,2,0,4,5,0,5,1,3,0.24,0.2273,0.93,0.2239
91,2,0,4,6,0,5,1,3,0.24,0.2273,0.93,0.2239
91,2,0,4,7,0,5,1,3,0.24,0.2424,0.93,0
91,2,0,4,8,0,5,1,2,0.26,0.2424,0.87,0.2537
91,2,0,4,9,0,5,1,1,0.32,0.2879,0.7,0.3582
91,2,0,4,10,0,5,1,1,0.32,0.303,0.66,0.2836
91,2,0,4,11,0,5,1,1,0.32,0.2879,0.61,0.3582
91,2,0,4,12,0,5,1,1,0.34,0.303,0.53,0.3582
91,2,0,4,13,0,5,1,1,0.36,0.3333,0.5,0.3582
91,2,0,4,14,0,5,1,2,0.36,0.3333,0.46,0.3582
91,2,0,4,15,0,5,1,1,0.34,0.303,0.46,0.4179
91,2,0,4,16,0,5,1,1,0.34,0.303,0.46,0.4179
91,2,0,4,17,0,5,1,1,0.34,0.303,0.46,0.3284
91,2,0,4,18,0,5,1,1,0.34,0.303,0.46,0.3284
91,2,0,4,19,0,5,1,1,0.34,0.303,0.49,0.3284
91,2,0,4,20,0,5,1,1,0.32,0.3182,0.53,0.194
91,2,0,4,21,0,5,1,1,0.32,0.3333,0.53,0.1343
91,2,0,4,22,0,5,1,1,0.3,0.303,0.56,0.1642
91,2,0,4,23,0,5,1,1,0.3,0.3182,0.61,0.0896
92,2,0,4,0,0,6,0,2,0.3,0.3333,0.61,0
92,2,0,4,1,0,6,0,1,0.26,0.2727,0.65,0.1343
92,2,0,4,2,0,6,0,1,0.24,0.2424,0.75,0.1343
92,2,0,4,3,0,6,0,1,0.24,0.2424,0.7,0.1642
92,2,0,4,4,0,6,0,1,0.24,0.2424,0.7,0.1642
92,2,0,4,5,0,6,0,2,0.24,0.2424,0.75,0.1642
92,2,0,4,6,0,6,0,1,0.26,0.2727,0.7,0.1045
92,2,0,4,7,0,6,0,2,0.26,0.2727,0.7,0.1045
92,2,0,4,8,0,6,0,1,0.3,0.3182,0.7,0.1045
92,2,0,4,9,0,6,0,2,0.34,0.3485,0.66,0.1045
92,2,0,4,10,0,6,0,2,0.36,0.3485,0.57,0.1642
92,2,0,4,11,0,6,0,2,0.4,0.4091,0.47,0.1642
92,2,0,4,12,0,6,0,3,0.32,0.3333,0.81,0.1343
92,2,0,4,13,0,6,0,1,0.34,0.3333,0.81,0.1343
92,2,0,4,14,0,6,0,3,0.32,0.303,0.76,0.3284
92,2,0,4,15,0,6,0,3,0.34,0.303,0.76,0.3881
92,2,0,4,16,0,6,0,1,0.38,0.3939,0.62,0.3284
92,2,0,4,17,0,6,0,1,0.38,0.3939,0.54,0.3582
92,2,0,4,18,0,6,0,1,0.38,0.3939,0.54,0.194
92,2,0,4,19,0,6,0,1,0.36,0.3333,0.53,0.3582
92,2,0,4,20,0,6,0,1,0.34,0.3182,0.53,0.2836
92,2,0,4,21,0,6,0,1,0.32,0.303,0.61,0.2537
92,2,0,4,22,0,6,0,1,0.32,0.303,0.61,0.2985
