"holiday","temp","rain_1h","snow_1h","clouds_all","weather_main","weather_description","date_time"
8,296.55,0,0,36,7,12,5633
8,296.57,0,0,36,2,23,5634
8,296.44,0,0,36,7,12,5635
8,296.49,0,0,0,1,27,5636
8,296.58,0.25,0,0,7,12,5637
8,296.06,0,0,0,1,27,5638
8,295.07,0,0,64,2,1,5639
8,293.81,0,0,64,2,1,5640
8,292.36,0,0,64,2,1,5641
8,291.36,0,0,92,6,16,5642
8,291.36,0,0,92,11,20,5642
8,291.34,0.38,0,32,7,12,5643
8,291.34,0.38,0,32,11,32,5643
8,291.34,0.38,0,32,6,16,5643
8,291.32,0.61,0,32,7,12,5644
8,291.32,0.61,0,32,11,20,5644
8,290.89,0.64,0,24,7,12,5645
8,290.89,0.64,0,24,11,20,5645
8,290.84,0.64,0,24,7,12,5646
8,290.84,0.64,0,24,6,16,5646
8,289.96,1.02,0,80,7,17,5647
8,289.96,1.02,0,80,11,20,5647
8,290.46,0.38,0,80,7,12,5648
8,290.9,5.42,0,80,7,8,5649
8,290.41,8.64,0,92,7,8,5650
8,290.41,8.64,0,92,6,16,5650
8,290.41,8.64,0,92,11,34,5650
8,290.14,5.74,0,92,7,8,5651
8,290.14,5.74,0,92,6,16,5651
8,290.14,5.74,0,92,11,22,5651
8,289.64,4.98,0,92,7,8,5652
8,289.64,4.98,0,92,11,34,5652
8,289.64,4.98,0,92,6,16,5652
8,290.05,3.65,0,100,7,17,5653
8,290.05,3.65,0,100,11,37,5653
8,290.05,3.65,0,100,6,16,5653
8,291.25,1.02,0,100,7,17,5654
8,291.79,0.68,0,100,7,12,5655
8,293.02,0.46,0,76,7,12,5656
8,294.18,0.42,0,76,7,12,5657
8,295.07,0.25,0,76,7,12,5658
8,295.61,0.25,0,48,7,12,5659
8,294.9,0,0,90,7,12,5660
8,294.9,0,0,90,3,10,5660
8,293.87,0,0,12,2,3,5661
8,292.92,0.25,0,12,7,12,5662
8,292.68,0,0,12,2,3,5663
8,292.13,0,0,0,1,27,5664
8,291.45,0,0,32,2,23,5665
8,290.26,0,0,32,2,23,5666
8,289.24,0,0,0,1,27,5667
8,288.07,0,0,0,1,27,5668
8,287.51,0,0,0,1,27,5669
8,287,0,0,0,1,27,5670
8,287.64,0,0,0,1,27,5671
8,289.4,0,0,0,1,27,5672
8,291.19,0,0,0,1,27,5673
8,292.27,0,0,0,1,27,5674
8,293.84,0,0,0,1,27,5675
8,295.52,0,0,0,1,27,5676
8,296.57,0,0,0,1,27,5677
8,297.25,0,0,0,1,27,5678
8,297.46,0,0,0,1,27,5679
8,298.16,0,0,0,1,27,5680
8,298.15,0,0,0,1,27,5681
8,297.88,0,0,0,1,27,5682
8,297.61,0,0,0,1,27,5683
8,296.78,0,0,40,2,23,5684
8,294.87,0,0,0,1,27,5685
8,292,0,0,0,1,27,5686
8,290.62,0,0,0,1,27,5687
8,290.16,0,0,0,1,27,5688
8,290.01,0,0,0,1,27,5689
8,289.4,0,0,0,1,27,5690
8,288.51,0,0,0,1,27,5691
8,287.52,0,0,0,1,27,5692
8,286.84,0,0,0,1,27,5693
8,287.77,0,0,68,2,1,5694
8,288.75,0,0,68,2,1,5695
8,290.39,0,0,68,2,1,5696
8,291.57,0,0,68,2,1,5697
8,293.34,0,0,68,2,1,5698
8,295.34,0,0,68,2,1,5699
8,296.31,0,0,44,2,23,5700
8,297.1,0,0,44,2,23,5701
8,296.48,0,0,44,2,23,5702
8,297.1,0,0,44,2,23,5703
8,298.29,0,0,44,2,23,5704
8,298.29,0,0,44,2,23,5705
8,298.3,0,0,20,2,3,5706
8,297.53,0,0,20,2,3,5707
8,296.78,0,0,20,2,3,5708
8,296.36,0,0,48,2,23,5709
8,295.75,0,0,48,2,23,5710
8,295.29,0,0,48,2,23,5711
8,294.04,0.51,0,92,7,12,5712
8,293.34,1.52,0,88,7,17,5713
8,292.7,0.89,0,88,7,12,5714
8,292.52,0,0,88,2,18,5715
8,292,0,0,88,2,18,5716
8,291.22,0,0,88,2,18,5717
8,290.97,0,0,36,2,23,5718
8,291.56,0,0,36,2,23,5719
8,292.7,0,0,36,2,23,5720
8,294.3,0,0,92,2,18,5721
8,295.43,0,0,92,2,18,5722
8,296.58,0,0,92,2,18,5723
8,296.85,0,0,92,2,18,5724
8,296.99,0,0,92,2,18,5725
8,296.24,0.25,0,92,7,12,5726
8,296.24,0.25,0,92,11,20,5726
8,295.18,1.4,0,88,7,17,5727
8,295.18,1.4,0,88,11,20,5727
8,293.65,12.19,0,88,7,8,5728
8,293.65,12.19,0,88,11,20,5728
8,293.65,12.19,0,88,6,16,5728
8,292.85,1.52,0,88,7,17,5729
8,292.85,1.52,0,88,6,16,5729
8,296.1,0.25,0,8,7,12,5730
8,296.79,0,0,8,1,26,5731
8,296.72,0,0,8,1,26,5732
8,294.53,0,0,0,1,27,5733
8,292.13,0,0,0,1,27,5734
8,290.97,0,0,1,6,16,5735
8,289.79,0,0,0,6,16,5736
8,289.19,0,0,0,6,16,5737
8,289.19,0,0,0,4,4,5737
8,288.62,0,0,0,6,16,5738
8,288.59,0,0,0,1,27,5739
8,287.86,0.25,0,0,7,12,5740
8,287.22,0,0,0,1,27,5741
8,287.01,0,0,0,1,27,5742
8,288.19,0,0,0,6,16,5743
8,290.44,0,0,0,6,16,5744
8,294.13,0,0,0,1,27,5745
8,296.67,0,0,0,1,27,5746
8,298.38,0,0,0,1,27,5747
8,299.8,0,0,0,1,27,5748
8,300.65,0,0,0,1,27,5749
8,301.57,0,0,0,1,27,5750
8,302.18,0,0,0,1,27,5751
8,302.4,0,0,0,1,27,5752
8,302.39,0,0,0,1,27,5753
8,300.8,0,0,0,1,27,5754
8,295.61,0.89,0,0,7,17,5755
8,295.61,0.89,0,0,11,20,5755
8,294.97,0.51,0,0,7,12,5756
8,293.47,0,0,8,1,26,5757
8,292.32,0,0,8,1,26,5758
8,291.87,0,0,8,1,26,5759
8,291.35,0,0,8,1,26,5760
8,290.63,0,0,12,2,3,5761
8,290.43,0,0,12,2,3,5762
8,289.77,0,0,0,1,27,5763
8,289.36,0,0,0,1,27,5764
8,288.01,0,0,0,1,27,5765
8,287.68,0,0,0,1,27,5766
8,289.74,0,0,0,1,27,5767
8,292.02,0,0,0,1,27,5768
8,294.82,0,0,0,1,27,5769
8,296.29,0,0,0,1,27,5770
8,297.4,0,0,0,1,27,5771
8,297.92,0,0,8,1,26,5772
8,298.25,0,0,8,1,26,5773
8,298.78,0,0,8,1,26,5774
8,299.06,0,0,36,11,20,5775
8,297.95,0,0,36,7,12,5776
8,297.84,0,0,36,7,12,5777
8,297.25,0,0,44,2,23,5778
8,296.99,0,0,44,2,23,5779
8,295.72,0,0,44,2,23,5780
8,294.12,0,0,24,2,3,5781
8,292.84,0,0,24,2,3,5782
8,291.18,0,0,24,2,3,5783
8,289.75,0,0,32,2,23,5784
8,288.78,0,0,12,2,3,5785
8,286.48,0,0,36,2,23,5786
8,287.17,0,0,75,2,1,5787
8,286.16,0,0,75,2,1,5788
8,284.19,0,0,1,1,26,5789
8,289.86,0,0,40,2,23,5790
8,291.88,0,0,56,2,1,5791
8,296.58,0,0,0,1,27,5792
8,296.5,0,0,0,1,27,5793
8,292.79,0,0,0,1,27,5794
8,292.04,0,0,0,1,27,5795
8,288.33,0,0,12,2,3,5796
8,287.83,0,0,12,2,3,5797
8,294.2,0,0,0,1,27,5798
8,294.82,0,0,0,1,27,5799
8,296.27,0,0,0,1,27,5800
8,297.8,0,0,0,1,27,5801
8,298.52,0,0,0,1,27,5802
8,300.99,0,0,32,2,23,5803
8,301.32,0.25,0,0,7,12,5804
8,295.92,0,0,12,2,3,5805
8,295.46,0,0,92,2,18,5806
8,295.04,0,0,92,2,18,5807
8,294.73,0,0,44,2,23,5808
8,294.54,0,0,80,2,1,5809
8,303.67,0,0,0,1,27,5810
8,301.25,0,0,20,2,3,5811
8,300.39,0,0,20,2,3,5812
8,299.8,0,0,20,2,3,5813
8,299.57,0,0,92,7,17,5814
8,298.76,2.29,0,88,7,17,5815
8,295.52,7.54,0,76,7,8,5816
8,295.52,7.54,0,76,11,20,5816
8,295.52,7.54,0,76,6,16,5816
8,293.51,6.94,0,90,7,8,5817
8,293.51,6.94,0,90,11,34,5817
8,293.51,6.94,0,90,6,16,5817
8,293.51,6.94,0,90,10,31,5817
8,291.76,16.38,0,76,7,38,5818
8,291.76,16.38,0,76,11,34,5818
8,291.76,16.38,0,76,6,16,5818
8,291.74,2.16,0,48,7,17,5819
8,291.74,2.16,0,48,6,16,5819
8,291.64,0.25,0,48,7,12,5820
8,291.57,0,0,48,7,17,5821
8,292.17,0,0,32,7,17,5822
8,299.19,0,0,0,1,27,5823
8,297.79,0,0,0,1,27,5824
8,293.41,0,0,92,11,20,5825
8,293.41,0,0,68,11,35,5826
8,293.18,1.78,0,24,7,17,5827
8,293.18,1.78,0,24,11,20,5827
8,292.92,1.78,0,24,7,17,5828
8,292.92,1.78,0,24,11,20,5828
8,291.89,2.54,0,76,7,8,5829
8,291.89,2.54,0,76,6,16,5829
8,291.89,2.54,0,76,11,20,5829
8,291.79,2.16,0,92,7,17,5830
8,291.7,1.52,0,90,7,17,5831
8,291.7,1.52,0,90,6,16,5831
8,291.7,1.52,0,90,3,10,5831
8,291.8,0,0,92,6,16,5832
8,292.82,0,0,90,2,18,5833
8,294.06,0,0,64,7,12,5834
8,294.65,0,0,24,2,3,5835
8,299.14,0,0,8,7,12,5836
8,298.93,0,0,8,7,12,5837
8,296.58,0,0,0,1,27,5838
8,295.92,0,0,0,1,27,5839
8,295.1,0,0,0,1,27,5840
8,295.17,0,0,8,1,26,5841
8,294.89,0.25,0,92,7,12,5842
8,295.24,0.25,0,64,7,12,5843
8,295.29,0,0,1,11,32,5844
8,295.2,0,0,90,11,22,5845
8,295.2,0,0,90,7,8,5845
8,294.42,9.14,0,90,7,8,5846
8,294.42,9.14,0,90,11,32,5846
8,294.32,3.05,0,80,7,17,5847
8,294.32,3.05,0,80,11,20,5847
8,294.32,3.05,0,80,6,16,5847
8,294.23,1.65,0,80,7,17,5848
8,294.75,0,0,76,2,1,5849
8,295.21,0,0,90,2,18,5850
8,295.82,44.45,0,76,7,38,5851
8,296.72,0,0,0,1,27,5852
8,297.85,0,0,0,1,27,5853
8,299,0,0,0,1,27,5854
8,300.11,0,0,75,2,1,5855
8,300.97,0,0,36,2,23,5856
8,300.53,0.25,0,36,7,12,5857
8,300.19,0,0,76,2,1,5858
8,299.83,0,0,76,2,1,5859
8,299.21,0,0,76,2,1,5860
8,297.52,0,0,56,7,12,5861
8,295.33,0,0,56,7,12,5862
8,294.28,0,0,56,7,12,5863
8,293.48,0,0,44,2,23,5864
8,292.84,0,0,0,1,27,5865
8,292.32,0,0,0,1,27,5866
8,291.74,0,0,0,1,27,5867
8,290.55,0,0,0,6,16,5868
8,290.11,0,0,0,1,27,5869
8,290.26,0,0,0,4,4,5870
8,290.26,0,0,0,6,16,5870
8,291.36,0,0,0,6,16,5871
8,293.71,0,0,0,1,27,5872
8,296.05,0,0,0,1,27,5873
8,298.16,0,0,0,1,27,5874
8,298.96,0,0,0,1,27,5875
8,300.1,0,0,0,1,27,5876
8,300.02,0,0,0,1,27,5877
8,299.01,3.81,0,0,7,17,5878
8,299.01,3.81,0,0,11,20,5878
8,298.53,0,0,12,7,12,5879
8,298.64,0,0,75,2,1,5880
8,297.55,0,0,12,2,3,5881
8,298.06,0,0,32,2,23,5882
8,297.69,0,0,32,2,23,5883
8,297.08,0,0,32,2,23,5884
8,296.2,0,0,44,7,17,5885
8,295.28,0,0,44,7,17,5886
8,294.34,0,0,44,7,17,5887
8,293.29,0,0,20,2,3,5888
8,292.97,0,0,0,1,27,5889
8,292.45,0,0,0,1,27,5890
8,291.94,0,0,36,2,23,5891
8,291.87,0,0,36,2,23,5892
8,291.49,0,0,36,6,16,5893
8,291.13,0,0,92,2,18,5894
8,291.88,0,0,92,2,18,5895
8,292.94,0,0,92,2,18,5896
8,295.01,0,0,36,2,23,5897
8,296.85,0,0,36,2,23,5898
8,298.09,0,0,36,2,23,5899
8,299.48,0,0,36,2,23,5900
8,299.8,0,0,36,2,23,5901
8,301.13,0,0,36,2,23,5902
8,301.66,0,0,48,2,23,5903
8,301.91,0,0,48,2,23,5904
8,302.17,0,0,48,2,23,5905
8,302.26,0,0,80,2,1,5906
8,301.22,0,0,80,2,1,5907
8,301.06,0,0,80,2,1,5908
8,299.54,0,0,56,2,1,5909
8,298.37,0,0,56,2,1,5910
8,297.76,0,0,56,2,1,5911
8,297.1,0,0,76,2,1,5912
8,296.78,0,0,76,2,1,5913
8,296.59,0,0,0,1,27,5914
8,296.34,0,0,48,2,23,5915
8,295.89,0,0,48,6,16,5916
8,295.66,0,0,75,6,16,5917
8,295.47,0,0,88,6,16,5918
8,295.55,0,0,88,2,18,5919
8,296.78,0,0,88,6,16,5920
8,297.81,0,0,44,6,16,5921
8,298.61,0,0,44,2,23,5922
8,300.29,0,0,44,5,6,5923
8,300.64,1.02,0,44,7,17,5924
8,300.96,5.84,0,44,7,8,5925
8,300.96,5.84,0,44,11,34,5925
8,302.46,0,0,12,7,17,5926
8,303.25,0,0,12,7,17,5927
8,302.61,0,0,12,7,17,5928
8,302.44,0,0,0,7,12,5929
8,301.84,0,0,0,7,12,5930
8,300.41,0,0,0,7,12,5931
8,298.9,0,0,12,2,3,5932
8,297.62,0,0,12,2,3,5933
8,296.69,0,0,12,2,3,5934
8,295.66,0,0,8,1,26,5935
8,294.36,0,0,32,2,23,5936
8,293.46,0,0,32,2,23,5937
8,292.69,0,0,48,2,23,5938
8,293.26,0,0,48,2,23,5939
8,293.51,0,0,48,2,23,5940
8,294.55,0,0,12,2,3,5941
8,294.93,0,0,12,2,3,5942
8,295.89,0,0,12,2,3,5943
8,298.01,0,0,0,1,27,5944
8,299.68,0,0,1,1,26,5945
8,300.15,0,0,1,1,26,5946
8,301.94,0,0,0,1,27,5947
8,302.36,0,0,0,1,27,5948
8,302.7,0.25,0,0,7,12,5949
8,302.59,0,0,0,1,27,5950
8,302.26,0,0,0,1,27,5951
8,302.04,0.25,0,12,7,12,5952
8,301.41,0.25,0,12,7,12,5953
8,300.46,0.25,0,12,7,12,5954
8,299.29,0.25,0,0,7,12,5955
8,297.18,0,0,0,1,27,5956
8,296.33,0,0,0,1,27,5957
8,295.8,0,0,0,1,27,5958
8,295,0,0,0,1,27,5959
8,293.92,0.25,0,0,7,12,5960
8,293.37,0,0,0,1,27,5961
8,293.12,0.25,0,0,7,12,5962
8,292.94,0,0,0,1,27,5963
8,292.7,0,0,0,1,27,5964
8,293.31,0.25,0,0,7,12,5965
8,294.2,0,0,0,1,27,5966
8,294.27,0,0,36,2,23,5967
8,294.47,0,0,36,2,23,5968
8,294.85,0,0,36,2,23,5969
8,295.19,0,0,88,2,18,5970
8,295.42,0,0,88,2,18,5971
8,296.63,0,0,88,2,18,5972
8,297.8,0,0,92,2,18,5973
8,297.85,0,0,92,2,18,5974
8,297.69,1.02,0,92,7,17,5975
8,297.26,0,0,92,2,18,5976
8,294.29,3.56,0,92,7,17,5977
8,293.07,0,0,88,11,20,5978
8,293.07,0,0,88,7,12,5978
8,292.92,0,0,88,2,18,5979
8,292.41,0,0,88,7,17,5980
8,291.63,0,0,92,7,12,5981
8,291.54,0,0,92,7,12,5982
8,291.5,0,0,92,7,12,5983
8,291.57,0.25,0,92,7,12,5984
8,291.24,7.37,0,90,7,8,5985
8,291.24,7.37,0,90,6,16,5985
8,291.24,7.37,0,90,11,20,5985
8,290.49,2.54,0,90,7,8,5986
8,290.49,2.54,0,90,6,16,5986
8,289.88,1.35,0,90,7,17,5987
8,289.88,1.35,0,90,6,16,5987
8,289.88,1.35,0,90,3,10,5987
8,289.8,0.51,0,90,7,12,5988
8,289.8,0.51,0,90,3,2,5988
8,289.88,0,0,68,7,12,5989
8,290.57,0,0,90,2,18,5990
8,292.08,0,0,80,7,12,5991
8,294.19,0,0,80,7,12,5992
8,295.18,0,0,32,2,23,5993
8,295.8,0,0,32,2,23,5994
8,296.81,0,0,32,2,23,5995
8,296.95,0,0,44,2,23,5996
8,297.06,0,0,44,2,23,5997
8,297.14,0,0,44,2,23,5998
8,296.97,0,0,68,2,1,5999
8,296.17,0,0,68,2,1,6000
8,294.91,0,0,68,2,1,6001
8,293.92,0,0,68,2,1,6002
8,292.78,0,0,68,2,1,6003
8,291.17,0,0,68,2,1,6004
8,289.58,0,0,8,1,26,6005
8,288.22,0,0,12,2,3,6006
8,287.66,0,0,12,2,3,6007
8,286.92,0,0,68,2,1,6008
8,286.91,0,0,68,2,1,6009
8,286.25,0,0,68,2,1,6010
8,286.46,0,0,1,1,26,6011
8,289.15,0,0,75,2,1,6012
8,291.59,0,0,1,1,26,6013
8,294.15,0,0,1,1,26,6014
8,295.6,0,0,1,1,26,6015
8,297.15,0,0,1,1,26,6016
8,298.15,0,0,1,1,26,6017
8,299.15,0,0,1,1,26,6018
8,300.15,0,0,40,2,23,6019
8,300.15,0,0,1,1,26,6020
8,300.15,0,0,1,1,26,6021
8,300.15,0,0,1,1,26,6022
8,299.16,0,0,75,2,1,6023
8,299.15,0,0,40,2,23,6024
8,297.86,0,0,1,1,26,6025
8,293.81,0,0,1,1,26,6026
8,291.81,0,0,1,1,26,6027
8,291.14,0,0,1,1,26,6028
8,290.47,0,0,1,1,26,6029
8,289.81,0,0,1,1,26,6030
8,288.81,0,0,1,1,26,6031
8,288.82,0,0,1,1,26,6032
8,288.49,0,0,40,2,23,6033
8,288.81,0,0,40,2,23,6034
8,289.49,0,0,1,1,26,6035
8,291.65,0,0,1,1,26,6036
8,293.66,0,0,1,1,26,6037
8,295.79,0,0,1,1,26,6038
8,297.11,0,0,1,1,26,6039
8,298.79,0,0,1,1,26,6040
8,300.15,0,0,1,1,26,6041
8,300.79,0,0,1,1,26,6042
8,301.15,0,0,40,2,23,6043
8,301.15,0,0,40,2,23,6044
8,300.83,0,0,40,2,23,6045
8,300.47,0,0,1,1,26,6046
8,300.11,0,0,1,1,26,6047
8,299.11,0,0,1,1,26,6048
8,297.11,0,0,1,1,26,6049
8,294.59,0,0,1,1,26,6050
8,292.61,0,0,1,1,26,6051
8,291.11,0,0,1,1,26,6052
8,290.39,0,0,1,1,26,6053
8,290.12,0,0,1,1,26,6054
8,289.63,0,0,1,1,26,6055
8,289.15,0,0,1,1,26,6056
8,288.13,0,0,1,1,26,6057
8,287.92,0,0,20,2,3,6058
8,287.86,0,0,40,2,23,6059
8,287.788,0,0,0,1,27,6060
8,294.07,0,0,1,1,26,6061
8,296.11,0,0,40,2,23,6062
8,297.79,0,0,1,1,26,6063
8,299.15,0,0,1,1,26,6064
8,299.47,0,0,1,1,26,6065
8,300.15,0,0,1,1,26,6066
8,300.79,0,0,1,1,26,6067
8,300.79,0,0,1,1,26,6068
8,300.79,0,0,1,1,26,6069
8,300.1,0,0,1,1,26,6070
8,299.47,0,0,1,1,26,6071
8,297.47,0,0,1,1,26,6072
8,295.39,0,0,40,2,23,6073
8,292.15,0,0,1,1,26,6074
8,290.86,0,0,1,1,26,6075
3,290.08,0,0,1,1,26,6076
8,288.61,0,0,1,1,26,6077
8,288.1,0,0,1,1,26,6078
8,287.37,0,0,1,1,26,6079
8,286.86,0,0,1,1,26,6080
8,286.62,0,0,1,1,26,6081
8,287.62,0,0,1,1,26,6082
8,290.75,0,0,1,1,26,6083
8,293.75,0,0,1,1,26,6084
8,296.11,0,0,1,1,26,6085
8,297.79,0,0,1,1,26,6086
8,299.15,0,0,1,1,26,6087
8,300.15,0,0,1,1,26,6088
8,300.47,0,0,40,2,23,6089
8,301.15,0,0,40,2,23,6090
8,301.66,0,0,40,2,23,6091
8,301.15,0,0,1,1,26,6092
8,301.15,0,0,1,1,26,6093
8,300.79,0,0,1,1,26,6094
8,300.15,0,0,5,1,26,6095
8,298.14,0,0,1,1,26,6096
8,294.4,0,0,1,1,26,6097
8,292.4,0,0,1,1,26,6098
8,292.34,0,0,1,1,26,6099
8,291.51,0,0,0,1,27,6100
8,291.91,0,0,0,1,27,6101
8,290.95,0,0,0,1,27,6102
8,290.67,0,0,0,1,27,6103
8,290.58,0,0,0,1,27,6104
8,290.23,0,0,0,1,27,6105
8,291.22,0,0,0,1,27,6106
8,292.46,0,0,0,1,27,6107
8,294.46,0,0,0,1,27,6108
8,296.22,0,0,0,1,27,6109
8,298.32,0,0,0,1,27,6110
8,300.52,0,0,0,1,27,6111
8,302.11,0,0,0,1,27,6112
8,302.93,0,0,0,1,27,6113
8,303.59,0,0,0,1,27,6114
8,303.76,0,0,0,1,27,6115
8,304.2,0,0,0,1,27,6116
8,303.37,0,0,0,1,27,6117
8,302.79,0,0,0,1,27,6118
8,301.23,0,0,0,1,27,6119
8,299.43,0,0,0,1,27,6120
8,298.07,0,0,0,1,27,6121
8,297.15,0,0,0,1,27,6122
8,296.89,0,0,0,1,27,6123
8,296.81,0,0,0,1,27,6124
8,295.89,0,0,0,1,27,6125
8,295.37,0,0,0,1,27,6126
8,294.72,0,0,0,1,27,6127
8,294.44,0,0,0,1,27,6128
8,294.05,0,0,0,1,27,6129
8,294.32,0,0,0,1,27,6130
8,295.38,0,0,0,1,27,6131
8,296.78,0,0,0,1,27,6132
8,298.08,0,0,0,1,27,6133
8,299.39,0,0,0,1,27,6134
8,300.83,0,0,32,2,23,6135
8,302.03,0,0,32,2,23,6136
8,302.31,0,0,1,1,26,6137
8,303.49,0,0,48,2,23,6138
8,303.41,0,0,48,2,23,6139
8,303.43,0,0,8,1,26,6140
8,302.67,0,0,8,1,26,6141
8,301.83,0,0,8,1,26,6142
8,300.84,0,0,36,2,23,6143
8,299.9,0,0,36,2,23,6144
8,299.18,0,0,36,2,23,6145
8,298.27,0,0,36,2,23,6146
8,297.6,0,0,36,2,23,6147
8,297.08,0,0,76,2,1,6148
8,296.61,0,0,56,2,1,6149
8,296.21,0,0,56,2,1,6150
8,296.06,0,0,56,2,1,6151
8,295.78,0,0,12,2,3,6152
8,296.2,0,0,12,2,3,6153
8,296.59,0,0,12,2,3,6154
8,297.63,0,0,12,2,3,6155
8,297.54,0,0,12,2,3,6156
8,298.26,0,0,12,2,3,6157
8,300.04,0,0,56,2,1,6158
8,300.75,0,0,56,2,1,6159
8,301.73,0,0,56,2,1,6160
8,302.04,0,0,56,2,1,6161
8,302.77,0,0,56,2,1,6162
8,302.22,0,0,56,7,12,6163
8,302.07,0,0,68,2,1,6164
8,301.9,0,0,68,2,1,6165
8,301.84,0,0,68,2,1,6166
8,300.47,0,0,48,2,23,6167
8,300.21,0,0,48,2,23,6168
8,300.73,0,0,48,2,23,6169
8,300.42,0,0,88,2,18,6170
8,299.27,0,0,56,2,1,6171
8,299.01,0,0,56,2,1,6172
8,298.67,0,0,88,7,12,6173
8,298.15,0,0,88,7,12,6174
8,297.39,0,0,88,7,12,6175
8,297.08,0,0,76,7,12,6176
8,296.63,0,0,76,7,12,6177
8,297.48,0,0,76,7,12,6178
8,298.53,0,0,48,7,12,6179
8,300,0,0,48,7,12,6180
8,300.88,0,0,48,7,12,6181
8,302.49,0,0,56,2,1,6182
8,303.63,0,0,56,2,1,6183
8,304.01,0,0,56,2,1,6184
8,304.49,0,0,32,2,23,6185
8,305.29,0,0,32,2,23,6186
8,304.13,0,0,32,2,23,6187
8,302.6,0,0,44,2,23,6188
8,299.82,0,0,44,7,12,6189
8,299.36,0,0,90,7,12,6190
8,296.86,0,0,24,7,17,6191
8,295.16,0.25,0,75,7,12,6192
8,295.16,0.25,0,75,11,36,6192
8,294.87,0,0,24,7,12,6193
8,294.21,0,0,0,7,12,6194
8,294.65,0,0,12,7,12,6195
8,294.42,0,0,12,6,16,6196
8,293.16,0,0,12,6,16,6197
8,293.03,0,0,12,6,16,6198
8,292.63,0,0,12,6,16,6199
8,292.63,0,0,12,4,4,6199
8,291.58,0,0,24,6,16,6200
8,290.67,0,0,24,6,16,6201
8,290.17,0,0,24,4,4,6202
8,290.17,0,0,24,6,16,6202
8,291.42,0,0,36,6,16,6203
8,291.42,0,0,36,4,4,6203
8,293.02,0,0,36,6,16,6204
8,294.39,0,0,36,6,16,6205
8,296.44,0,0,0,1,27,6206
8,298.45,0,0,0,1,27,6207
8,299.85,0,0,0,1,27,6208
8,301.52,0,0,0,1,27,6209
8,302.57,0,0,0,1,27,6210
8,302.63,0,0,0,1,27,6211
8,302.9,0,0,12,2,3,6212
8,302.73,0,0,12,2,3,6213
8,300.78,0,0,12,2,3,6214
8,299.1,0,0,32,2,23,6215
8,297.41,0,0,32,2,23,6216
8,296.5,0,0,32,2,23,6217
8,296.26,0,0,24,2,3,6218
8,295.74,0,0,24,2,3,6219
8,295.9,0,0,32,2,23,6220
8,296.17,0,0,24,2,3,6221
8,295.86,0,0,24,2,3,6222
8,296.26,0,0,24,2,3,6223
8,296.57,0,0,32,2,23,6224
8,296.91,0,0,32,2,23,6225
8,296.26,16,0,32,7,8,6226
8,296.26,16,0,32,11,20,6226
8,293.91,10.54,0,88,7,8,6227
8,293.91,10.54,0,88,11,36,6227
8,293.91,10.54,0,88,6,16,6227
8,294.51,1.27,0,88,7,17,6228
8,295.76,0,0,75,2,1,6229
8,297.66,0,0,92,7,17,6230
8,298.59,0,0,92,7,17,6231
8,299.08,0.51,0,92,7,12,6232
8,300.43,0,0,92,7,8,6233
8,301.71,0,0,92,7,8,6234
8,301.85,0,0,92,7,8,6235
8,301.77,0,0,64,7,17,6236
8,301.25,0,0,64,7,17,6237
8,300.17,0,0,64,7,17,6238
8,299.3,0,0,68,2,1,6239
8,297.69,0,0,68,2,1,6240
8,296.45,0,0,68,2,1,6241
8,295.52,0,0,36,2,23,6242
8,294.09,0,0,36,2,23,6243
8,292.9,0,0,0,1,27,6244
8,292.38,0,0,0,1,27,6245
8,290.53,0,0,0,1,27,6246
8,289.97,0,0,0,1,27,6247
8,289.14,0,0,0,1,27,6248
8,289.52,0,0,0,1,27,6249
8,292.18,0,0,0,1,27,6250
8,294.04,0,0,0,1,27,6251
8,295.5,0,0,0,1,27,6252
8,296.78,0,0,0,1,27,6253
8,297.61,0,0,0,1,27,6254
8,298.24,0,0,0,1,27,6255
8,298.98,0,0,0,1,27,6256
8,299.5,0,0,0,1,27,6257
8,299.06,0,0,0,1,27,6258
8,298.61,0,0,24,2,3,6259
8,298.44,5.08,0,24,7,8,6260
8,297.15,0,0,24,2,3,6261
8,295.25,0,0,68,2,1,6262
8,293.26,0,0,68,2,1,6263
8,292.13,0,0,68,2,1,6264
8,291.25,0,0,44,2,23,6265
8,290.56,0,0,44,2,23,6266
8,289.8,0,0,48,2,23,6267
8,288.87,0,0,0,1,27,6268
8,288.31,0,0,0,6,16,6269
8,287.71,0,0,0,6,16,6270
8,287.18,0,0,0,6,16,6271
8,288.74,0,0,0,6,16,6272
8,290.78,0,0,0,6,16,6273
8,296.48,0,0,0,1,27,6274
8,298.37,0,0,0,1,27,6275
8,298.98,0,0,0,1,27,6276
8,300.08,0,0,0,1,27,6277
8,300.97,0,0,0,1,27,6278
8,301.67,0,0,0,1,27,6279
8,301.66,0,0,0,1,27,6280
8,301.74,0,0,0,1,27,6281
8,301.65,0,0,8,1,26,6282
8,301.21,0,0,8,1,26,6283
8,299.88,0,0,8,1,26,6284
8,297.96,0,0,48,2,23,6285
8,297.01,0,0,48,2,23,6286
8,296.48,0,0,48,2,23,6287
8,295.74,0,0,12,2,3,6288
8,295.58,0,0,12,2,3,6289
8,295.14,0,0,24,2,3,6290
8,294.78,0,0,48,2,23,6291
8,294.17,0,0,48,2,23,6292
8,294.01,0,0,48,2,23,6293
8,293.82,0,0,24,2,3,6294
8,293.74,0,0,24,2,3,6295
8,294.22,0,0,24,2,3,6296
