"DateTime","Temperature","Humidity","Wind Speed","general diffuse flows","diffuse flows"
24483,16.47,79.6,0.083,0.059,0.13
24484,16.26,81.1,0.083,0.044,0.13
24485,16.15,81.8,0.082,0.026,0.171
24486,16.02,82,0.081,0.044,0.145
24487,16.11,81.8,0.082,0.048,0.196
24488,16.09,80.9,0.083,0.055,0.141
24489,16.1,80,0.081,0.029,0.171
24490,16.05,79.5,0.078,0.033,0.156
24491,16.27,79.1,0.086,0.018,0.148
24492,16.39,77,0.081,0.037,0.156
24553,16.21,76.5,0.079,0.022,0.222
24554,15.85,77.6,0.083,0.029,0.174
24555,15.79,78.5,0.082,0.026,0.189
24556,15.48,80.5,0.083,0.029,0.193
24557,15.04,81.8,0.086,0.037,0.171
24558,14.76,82.5,0.082,0.037,0.156
24583,14.79,82.7,0.083,0.048,0.171
24584,14.89,82.2,0.082,0.026,0.174
24585,14.8,82.4,0.08,0.051,0.174
24586,14.66,83,0.081,0.029,0.193
24587,14.55,83.3,0.083,0.029,0.152
24588,14.59,83.1,0.083,0.044,0.141
24589,14.51,82.7,0.086,0.048,0.137
24590,14.28,83.1,0.086,0.026,0.222
24591,14.33,83.3,0.084,0.04,0.152
24592,14.55,83,0.089,0.037,0.204
24593,14.58,82.6,0.083,0.037,0.159
24594,14.33,82.9,0.085,0.07,0.108
24595,14.29,82.8,0.084,0.026,0.171
24596,14.14,83,0.084,0.018,0.178
24597,13.96,83.5,0.085,0.044,0.148
24598,13.86,83.6,0.086,0.055,0.174
24599,13.95,83.7,0.085,0.033,0.137
24600,14.01,83.4,0.084,0.037,0.171
24601,14.05,82.8,0.083,0.033,0.145
24602,13.94,82,0.085,0.048,0.122
24603,13.98,81.5,0.084,0.044,0.126
24604,14.2,80.9,0.084,0.066,0.119
24605,14.25,80.3,0.085,0.037,0.189
24606,13.88,81.2,0.085,0.498,0.501
24607,13.77,80.9,0.085,2.755,2.514
24608,13.62,81.7,0.083,7.12,6.477
24609,13.71,81.4,0.086,30.03,28.09
24610,13.74,81.8,0.087,61.29,58.72
24611,13.72,82.2,0.085,91.3,88.4
24612,13.95,82.2,0.089,124.9,122.4
24613,14.09,81.2,0.091,159.1,156.1
24614,13.99,81.3,0.089,193,190.4
24615,14.06,82.3,0.087,222.5,219.8
24616,14.46,82.4,0.096,251.1,250.3
24617,15.11,82,0.098,286,287.3
24618,15.88,79.4,0.09,320.1,323
24619,16.48,76.4,0.085,356.2,361.1
24620,16.91,73.1,0.087,389.9,396.7
24621,17.23,72,0.083,422.8,431.6
24622,17.52,71.3,0.086,456.4,467.9
24623,17.82,71.2,0.085,487.8,501.6
24624,18.65,70.5,0.085,518.7,535
24493,19.58,66.85,0.087,547.5,566.5
24494,20.27,64.21,0.089,574.1,595.1
24495,20.87,62.01,0.086,600,622.7
24496,21.24,60.44,0.085,624.6,647.2
24497,21.69,58.27,0.084,647.7,664.5
24498,22.12,56.07,0.085,671.7,670.1
24499,22.5,54.47,0.08,693.8,655.4
24500,22.69,53.03,0.085,715,652
24501,23.11,53.17,0.081,734,615.3
24502,23.5,51.2,0.086,750,521.3
24503,23.97,46.83,0.085,764,343.9
24504,24.18,44.59,0.082,777,253.5
24505,24.35,44.12,0.08,791,162.3
24506,24.4,43.09,0.081,800,131.1
24507,24.62,42.65,0.081,809,102.9
24508,24.89,41.12,0.084,818,96.9
24509,24.87,39.82,0.086,826,88.9
24510,25.11,41.15,0.082,830,83.3
24511,25.3,40.65,0.08,829,79.8
24512,25.22,39.81,0.083,834,82.3
24513,25.14,41.08,0.086,836,84.1
24514,25,41.72,0.081,834,115.1
24515,24.97,42.25,0.082,829,147.5
24516,25.11,43.45,0.082,823,205.7
24517,25.34,43.89,0.083,814,353.8
24518,25.41,42.99,0.082,803,480.2
24519,25.4,44.35,0.082,796,624.5
24520,25.56,44.95,0.082,783,731
24521,25.57,43.19,0.084,769,782
24522,25.6,43.55,0.081,756,800
24523,25.83,42.62,0.083,739,796
24524,26.01,37.21,0.084,726,787
24525,26.06,39.11,0.083,711,773
24526,26.22,38.38,0.085,688.9,748
24527,26.02,38.81,0.084,676.6,734
24528,26.23,38.08,0.083,657.2,712
24529,26.32,37.74,0.082,610.6,658.1
24530,26.37,36.14,0.082,558.2,599.3
24531,26.46,32.07,0.08,558.3,595.9
24532,26.32,32.54,0.081,464.3,491.3
24533,26.24,35.11,0.085,469.2,496.5
24534,26.07,38.74,0.083,413,433.5
24535,25.93,40.61,0.083,381,401.7
24536,25.63,43.81,0.082,365.4,382
24537,25.38,48.68,0.082,404.2,425.7
24538,25.03,48.18,0.084,315.7,331.1
24539,24.8,47.08,0.083,263.8,279.5
24540,24.44,48.62,0.082,183,189.4
24541,24.25,49.45,0.083,165.4,169.6
24542,23.87,50.25,0.079,200.3,213.5
24543,23.6,53.49,1.055,189.5,208.4
24544,23.23,51.65,4.919,101.9,117.5
24545,22.89,48.38,4.915,69.74,69.22
24546,22.48,49.02,4.914,95.6,107.7
24547,22.02,49.45,4.915,74.9,85.6
24548,21.78,48.92,4.922,49.58,57.57
24549,21.28,50.02,4.923,24.71,27.43
24550,20.94,46.65,4.919,7.09,6.587
24551,20.75,43.31,4.921,3.362,3.258
24552,20.38,48.35,4.922,1.002,1.068
24559,20.19,50.65,4.917,0.124,0.185
24560,20.17,50.65,4.919,0.029,0.119
24561,20.39,48.08,4.92,0.055,0.096
24562,20.16,52.32,4.923,0.048,0.13
24563,19.75,55.02,4.924,0.062,0.13
24564,19.21,57.86,4.919,0.04,0.111
24565,18.86,58.59,4.917,0.04,0.108
24566,18.87,58.36,4.92,0.066,0.089
24567,19.21,55.99,4.92,0.055,0.141
24568,19.35,52.95,4.917,0.051,0.108
24569,19.43,50.05,4.921,0.037,0.13
24570,19.29,50.65,4.925,0.048,0.115
24571,19.25,49.68,4.916,0.059,0.096
24572,19.3,48.21,4.921,0.062,0.085
24573,19.28,48.31,4.924,0.051,0.085
24574,18.99,50.12,4.924,0.059,0.145
24575,18.74,50.35,4.925,0.055,0.096
24576,18.37,53.39,4.925,0.044,0.119
24577,18.36,53.19,4.916,0.033,0.148
24578,18.12,52.92,4.919,0.051,0.1
24579,18.02,53.75,4.921,0.033,0.119
24580,18.03,53.59,4.922,0.037,0.119
24581,18.13,52.25,4.922,0.044,0.137
24582,18.37,50.02,4.918,0.04,0.119
24625,18.08,51.79,4.918,0.044,0.133
24626,17.96,51.48,4.921,0.059,0.133
24627,17.86,51.38,4.924,0.059,0.111
24628,17.91,51.02,4.923,0.037,0.074
24629,17.99,50.75,4.923,0.062,0.082
24630,17.93,50.02,4.924,0.044,0.085
24631,17.74,50.38,4.923,0.022,0.13
24632,17.66,50.45,4.923,0.07,0.1
24633,17.53,50.82,4.923,0.059,0.108
24634,17.3,51.95,4.924,0.048,0.141
24635,16.84,55.06,4.92,0.026,0.115
24636,15.89,60.36,4.918,0.029,0.108
24697,15.28,61.9,4.921,0.037,0.1
24698,15.61,61.93,4.92,0.044,0.13
24699,16.63,58.22,4.927,0.044,0.096
24700,16.86,53.39,4.922,0.037,0.126
24701,16.33,55.72,4.924,0.037,0.13
24702,15.66,58.59,4.923,0.018,0.1
24727,15.68,58.69,4.923,0.026,0.148
24728,15.66,59.43,4.922,0.022,0.108
24729,14.87,62.4,4.921,0.055,0.126
24730,14.79,62.36,4.918,0.048,0.122
24731,14.92,62.43,4.922,0.026,0.137
24732,14.88,61.59,4.922,0.029,0.096
24733,14.67,62.66,4.924,0.051,0.104
24734,14.81,62.6,4.923,0.04,0.096
24735,14.82,61.86,4.923,0.037,0.133
24736,14.91,61.59,4.92,0.011,0.093
24737,15.1,61.33,4.921,0.059,0.085
24738,15.16,60.79,4.921,0.048,0.122
24739,14.94,61.49,4.924,0.029,0.074
24740,14.99,61.7,4.918,0.033,0.089
24741,15.17,60.99,4.921,0.04,0.104
24742,15.05,62.66,4.918,0.022,0.1
24743,14.56,63.66,4.922,0.026,0.104
24744,14.4,65.27,4.919,0.029,0.108
24745,14.41,65.63,4.923,0.015,0.096
24746,14.39,65.6,4.916,0.026,0.096
24747,14.44,65.67,4.916,0.026,0.108
24748,14.33,66.1,4.921,0.051,0.096
24749,14.49,65.34,4.916,0.044,0.122
24750,14.38,65.97,4.923,0.238,0.241
24751,14.4,63.87,4.921,1.548,1.446
24752,14.45,64.07,4.918,5.539,5.083
24753,14.24,65.27,4.916,32.16,30.42
24754,14.06,65.74,4.922,61.35,59.02
24755,14.1,66.37,4.921,91.8,89.2
24756,14.14,66.81,4.917,120.6,118.1
24757,14,66.81,4.917,155.4,152.9
24758,14.17,66.27,4.917,189.9,187.7
24759,14.41,65.48,4.917,223.8,222.3
24760,14.57,65.41,4.921,257.9,257.4
24761,14.76,65.88,4.924,293.3,294.2
24762,15.23,64.88,4.924,328.2,330.8
24763,15.9,64.38,4.918,362.6,366.7
24764,16.48,63.27,4.921,395.9,401.9
24765,16.97,61.34,4.92,429.3,437.7
24766,17.58,60.4,4.922,461.6,472.2
24767,18.01,58.3,4.921,492.9,506
24768,18.42,58.5,4.923,523.7,539
24637,18.96,57.2,4.921,553.5,571
24638,19.4,55.97,4.92,582.1,602
24639,19.84,53.36,4.914,609.1,631.3
24640,20.2,52.33,4.922,634.1,658.2
24641,20.55,52.43,4.92,658.6,683.3
24642,21,51.26,4.917,682.4,703
24643,21.46,51.03,4.917,705,717
24644,22.04,48.86,4.917,725,732
24645,22.44,47.96,4.92,733,722
24646,22.59,46.45,4.919,753,695.5
24647,22.84,47.19,4.923,756,589.9
24648,23.02,46.02,4.925,769,524.5
24649,23.55,44.02,4.922,802,416.8
24650,23.77,39.81,4.923,788,277.5
24651,23.91,40.35,4.923,793,67.48
24652,24.17,40.25,4.923,832,68.55
24653,24.34,37.78,4.923,802,80.4
24654,24.47,36.21,4.924,770,94.3
24655,24.32,39.18,4.923,775,108.6
24656,24.23,39.81,4.923,748,122
24657,24.28,38.14,4.918,742,132.8
24658,24.2,38.21,4.92,749,139.5
24659,24.05,39.44,4.922,726,142.9
24660,24.26,40.71,4.92,722,143.2
24661,24.44,41.68,4.92,723,141.4
24662,24.34,41.04,4.92,731,139.5
24663,24.35,42.41,4.917,732,139.1
24664,24.62,41.71,4.918,724,140.6
24665,24.56,43.11,4.918,693.2,137.6
24666,24.43,43.34,4.915,709,128
24667,24.48,42.61,4.916,735,111.2
24668,24.54,43.58,4.92,687.1,95.5
24669,24.61,44.44,4.918,685.5,87.5
24670,24.47,45.91,4.919,631.9,92.5
24671,24.47,44.71,4.916,598.7,142.1
24672,24.58,44.54,4.92,570.3,281.1
24673,24.63,46.05,4.921,558.7,471
24674,24.61,46.88,4.921,573.2,586.8
24675,24.62,47.25,4.916,538.1,571.6
24676,24.36,48.48,4.919,519.2,555.3
24677,24.3,47.88,4.917,479.5,515
24678,24.28,46.98,4.916,436.1,469.8
24679,24.22,46.28,4.924,424.6,459.5
24680,24.1,46.31,4.924,383.5,417
24681,23.98,46.51,4.916,364.6,398.3
24682,23.84,47.21,4.919,351.4,385.7
24683,23.71,47.91,4.916,307.8,338.4
24684,23.47,45.25,4.918,276.5,304.5
24685,23.3,45.31,4.924,228.3,251
24686,23.1,52.39,4.918,199.5,220.3
24687,22.57,54.82,4.914,134.3,143.4
24688,22.26,55.32,4.92,92,101.6
24689,22.01,55.56,4.915,82.1,85
24690,21.74,55.82,4.915,65.62,71.5
24691,21.37,57.32,4.915,60.47,67.27
24692,20.98,59.83,4.917,29.36,30.32
24693,20.58,61.7,4.916,18.44,18.99
24694,20.38,61.8,4.921,7.96,7.57
24695,20.17,62.7,4.922,4.039,3.77
24696,20.03,62.83,4.923,1.891,1.898
24703,19.91,63.33,4.916,0.19,0.122
24704,19.64,65.07,4.921,0.062,0.13
24705,19.4,65.4,4.919,0.04,0.122
24706,19.33,65.2,4.918,0.029,0.115
24707,19.25,64.9,4.922,0.044,0.1
24708,19.01,66.23,4.925,0.018,0.082
24709,18.73,67.3,4.909,0.029,0.13
24710,18.56,68.4,4.915,0.018,0.096
24711,18.25,70.5,4.915,0.026,0.126
24712,18.11,70.9,4.913,0.026,0.13
24713,18.31,70.3,4.913,0.048,0.104
24714,18.42,68.07,4.916,0.029,0.152
24715,18.28,68.94,4.909,0.055,0.104
24716,17.97,70.8,4.911,0.018,0.126
24717,17.6,72.7,4.914,0.033,0.115
24718,17.49,73.5,4.912,0.029,0.174
24719,17.73,72.9,4.915,0.022,0.163
24720,17.68,72.3,4.916,0.029,0.137
24721,17.33,74.3,4.906,0.026,0.133
24722,17.2,76.1,4.907,0.026,0.126
24723,17.78,74.3,4.913,0.018,0.156
24724,17.5,73.6,4.915,0.037,0.171
24725,17.26,74.2,4.916,0.018,0.163
24726,17.02,74.7,4.915,0.037,0.141
24913,16.55,77.1,4.909,0.033,0.156
24914,16.36,78.1,4.911,0.04,0.145
24915,16.24,78.2,4.911,0.026,0.174
24916,16.14,78.4,4.912,0.029,0.167
24917,16.11,78.5,4.917,0.048,0.163
24918,16.1,78.2,4.913,0.026,0.171
24919,15.85,78.8,4.908,0.044,0.145
24920,16,78.7,4.911,0.059,0.104
24921,16.13,77.6,4.914,0.04,0.159
24922,16.02,77.3,4.91,0.029,0.178
24923,15.61,78.2,4.913,0.04,0.159
24924,15.36,79.2,4.909,0.022,0.133
24985,15.37,79.3,4.909,0.026,0.159
24986,15.24,78.9,4.913,0.033,0.152
24987,15.05,79.5,4.909,0.026,0.115
24988,15.08,79.3,4.912,0.062,0.141
24989,15.02,78.9,4.912,0.044,0.104
24990,14.91,78.5,4.913,0.062,0.133
25015,15.05,78.2,4.91,0.022,0.222
25016,15.02,77.4,4.911,0.044,0.174
25017,14.97,77.1,4.912,0.018,0.152
25018,14.81,77.1,4.913,0.04,0.137
25019,14.93,77.4,4.911,0.029,0.167
25020,14.8,76.9,4.91,0.04,0.182
25021,14.92,77.1,4.915,0.033,0.167
25022,15.04,76.3,4.912,0.04,0.174
25023,14.9,76.6,4.912,0.04,0.163
25024,14.88,76.5,4.913,0.066,0.1
25025,14.87,76.2,4.914,0.051,0.137
25026,14.74,75.8,4.912,0.022,0.163
25027,14.42,76.5,4.917,0.055,0.171
25028,14.24,76.8,4.912,0.037,0.167
25029,14.26,77,4.91,0.044,0.163
25030,14.33,77.6,4.911,0.033,0.152
25031,14.53,77.2,4.911,0.04,0.137
25032,14.56,76.8,4.911,0.033,0.148
25033,14.55,76.6,4.916,0.029,0.171
25034,14.45,77,4.914,0.029,0.145
25035,14.37,77.3,4.913,0.04,0.148
25036,14.46,77.3,4.913,0.033,0.163
25037,14.41,77.2,4.911,0.048,0.193
25038,14.3,77.6,4.916,1.419,1.249
25039,14.05,77.6,4.916,3.823,3.407
25040,13.8,77.9,4.912,7.78,6.899
25041,13.55,78.9,4.916,17.57,15.51
25042,13.57,79.2,4.918,44.06,40.74
25043,13.71,78.9,4.916,81,76.5
25044,14.04,78.9,4.914,102.8,97.8
25045,14.28,77.5,4.914,133.5,128
25046,14.36,77.3,4.913,179.7,173.7
25047,14.51,77,4.913,215.3,209.4
25048,14.76,76.4,4.916,237.4,231.9
25049,15.15,75.7,4.916,261.5,254
25050,15.51,74.5,4.917,305.9,284.2
25051,15.97,73.2,4.916,339.2,259.3
25052,16.29,71,4.919,376.5,161.3
25053,16.82,70.3,4.919,414.3,76
25054,17.41,68.01,4.916,448.8,48.26
25055,17.79,65.47,4.918,478.8,39.58
25056,18.21,63.87,4.918,507.7,38.95
24925,18.58,63.71,4.918,537.9,38.09
24926,19.06,63.04,4.92,564.6,37.78
24927,19.79,61.64,4.918,591.5,37.8
24928,20.41,58.6,4.919,616.9,37.92
24929,21,56.36,4.915,640.1,38.43
24930,21.68,55.63,4.918,662.8,38.65
24931,22.48,54.06,4.916,683.4,38.9
24932,23.21,49.79,4.918,702,39.15
24933,23.54,47.02,4.915,721,38.79
24934,23.85,44.18,4.915,738,39.01
24935,24.09,43.92,4.917,751,40.1
24936,24.46,44.75,4.917,763,40.66
24937,24.51,46.42,4.916,774,41.23
24938,24.85,46.92,4.913,783,42.29
24939,24.91,47.55,4.917,791,43.19
24940,25.1,49.22,4.914,798,43.46
24941,25.37,47.82,4.915,803,42.7
24942,25.51,46.58,4.919,808,42.33
24943,25.79,45.85,4.917,809,43.03
24944,26.18,44.45,4.917,809,43.29
24945,26.46,41.94,4.919,808,44.17
24946,26.73,42.21,4.919,805,45.52
24947,26.24,40.41,4.923,798,46.94
24948,26.19,40.81,4.92,793,46.82
24949,26.12,40.04,4.916,785,46.33
24950,26.42,40.27,4.918,778,46.63
24951,26.64,39.61,4.922,769,45.94
24952,26.43,38.74,4.918,757,46.01
24953,26.39,38.21,4.919,744,46.19
24954,26.12,38.34,4.921,730,45.91
24955,25.97,38,4.918,715,45.75
24956,25.94,38,4.919,698.9,45.12
24957,25.86,36.94,4.918,681.6,45.49
24958,25.99,36.07,4.915,663.1,51.59
24959,25.88,35.87,4.915,640.5,94.4
24960,25.89,35.7,4.918,618.4,241.3
24961,25.67,36.87,4.922,595.6,468.4
24962,25.74,35.97,4.922,571.1,584.3
24963,25.43,35.9,4.918,543.8,586
24964,25.35,36.14,4.917,518.6,564
24965,25.21,35.97,4.915,490.9,535.4
24966,25.22,35.9,4.917,461.4,504.5
24967,25.11,36.44,4.924,432.9,474.9
24968,25.34,33.33,4.92,403.4,444
24969,25.43,32.57,4.917,365.2,407.8
24970,25.43,33.07,4.922,327.2,361.5
24971,25.4,33.43,4.924,309.7,343.1
24972,25.21,34.33,4.921,272.8,303.3
24973,25.03,36.74,4.925,239.5,267.7
24974,24.71,38.3,4.924,206,231.4
24975,24.32,41.88,4.917,127.3,137.7
24976,23.48,45.31,4.917,103.8,115.6
24977,22.88,46.71,4.915,118.4,128.7
24978,22.81,46.48,4.917,90.4,102.9
24979,22.97,46.78,4.916,74.6,84.8
24980,22.66,47.91,4.914,51.17,56.99
24981,22.32,49.28,4.918,23.09,23.58
24982,21.83,52.65,4.921,10.28,9.59
24983,21.23,54.55,4.918,2.308,2.124
24984,20.93,57.62,4.922,0.413,0.386
24991,20.62,58.39,4.912,0.102,0.122
24992,20.31,59.16,4.918,0.051,0.126
24993,19.96,60.63,4.924,0.062,0.096
24994,19.81,61.09,4.918,0.033,0.096
24995,19.68,61.16,4.405,0.059,0.089
24996,19.21,62.1,0.072,0.051,0.1
24997,19.19,62.16,0.075,0.059,0.13
24998,19.04,62.16,0.074,0.066,0.108
24999,18.9,62.53,0.069,0.048,0.1
25000,18.82,62.9,0.078,0.07,0.108
25001,18.67,63.16,0.085,0.048,0.119
25002,18.35,64.2,0.082,0.055,0.085
25003,18.46,66.07,0.08,0.07,0.104
25004,18.26,66.37,0.081,0.066,0.1
25005,18.41,68.54,0.081,0.066,0.126
25006,18.65,68.4,0.081,0.048,0.111
25007,18.67,69.64,0.08,0.044,0.111
25008,18.42,70.8,0.078,0.044,0.096
25009,18.14,71.8,0.078,0.037,0.078
25010,18.17,73,0.077,0.026,0.111
25011,18.06,73.5,0.08,0.018,0.104
25012,18.15,73.9,0.078,0.018,0.141
25013,17.95,75.6,0.079,0.011,0.1
25014,17.9,76.8,0.081,0.044,0.148
25057,17.62,78.5,0.079,0.022,0.189
25058,17.35,79.5,0.081,0.048,0.167
25059,17.25,79.9,0.075,0.044,0.163
25060,17.22,80.2,0.079,0.029,0.189
25061,17.37,80.2,0.075,0.044,0.126
25062,17.28,79.8,0.077,0.033,0.137
25063,17.09,80.5,0.079,0.048,0.156
25064,16.99,81.2,0.082,0.051,0.108
25065,17.02,81.2,0.079,0.051,0.145
25066,16.83,82.1,0.08,0.062,0.122
25067,16.77,82.3,0.082,0.048,0.178
25068,16.66,82.2,0.077,0.037,0.2
25129,16.5,82.6,0.079,0.022,0.174
25130,16.65,82.8,0.081,0.029,0.167
25131,16.76,82.1,0.079,0.029,0.185
25132,16.59,82.3,0.079,0.051,0.167
25133,16.49,82.3,0.085,0.048,0.145
25134,16.34,82.6,0.083,0.055,0.152
25159,16.19,82.7,0.085,0.055,0.174
25160,16.06,83,0.082,0.062,0.189
25161,15.9,83.6,0.079,0.062,0.174
25162,15.95,83.6,0.08,0.026,0.141
25163,16.09,83.6,0.079,0.062,0.152
25164,16.07,82.9,0.083,0.051,0.174
25165,15.99,82.8,0.081,0.022,0.219
25166,15.72,83,0.079,0.022,0.189
25167,15.3,83.8,0.079,0.033,0.167
25168,15.24,84.1,0.084,0.029,0.167
25169,15.56,84.1,0.083,0.044,0.163
25170,15.17,84,0.08,0.022,0.182
25171,15.18,84.5,0.081,0.048,0.163
25172,15.38,84.3,0.081,0.04,0.137
25173,15.51,83,0.082,0.051,0.145
25174,15.3,83.1,0.085,0.033,0.152
25175,14.9,84.2,0.078,0.026,0.211
25176,14.71,84.7,0.08,0.037,0.193
25177,14.9,84.9,0.085,0.044,0.185
25178,15.03,84.8,0.082,0.022,0.189
25179,14.9,84.6,0.082,0.026,0.208
25180,14.79,85.1,0.081,0.048,0.148
25181,14.88,84.7,0.08,0.084,0.196
25182,14.95,84.6,0.079,0.765,0.723
25183,14.89,84.3,0.079,2.619,2.324
25184,14.61,83.9,0.08,6.04,5.438
25185,14.52,84,0.083,19.3,17.58
25186,14.32,84.1,0.077,52.03,48.82
25187,14.14,84.6,0.08,65.81,62.13
25188,14.23,84.4,0.081,116.7,112
25189,14.46,84.1,0.08,148.2,143.2
25190,14.77,83.2,0.083,181,176
25191,15.19,82.4,0.083,210,204.8
25192,15.58,81,0.086,243.9,239.2
25193,15.99,80,0.086,279.9,275.8
25194,16.45,79.2,0.089,313.6,305.3
25195,16.93,78.8,0.078,346.1,310.9
25196,17.7,78,0.076,382.8,253.6
25197,18.53,76.4,0.075,416.8,140.5
25198,18.73,72,0.077,444.1,84.1
25199,19.37,70.4,0.077,472.7,60.3
25200,19.71,67.57,0.074,502.9,54.66
25069,20.15,65.9,0.074,521.5,48.89
25070,20.68,63.53,0.079,563.2,49.62
25071,20.92,59.83,0.077,586.2,52.95
25072,21.23,57.39,0.071,612.5,49.65
25073,21.91,57.79,0.071,635.8,51.98
25074,22.11,56.02,0.073,661.9,49.72
25075,22.26,54.92,0.072,683.8,49.41
25076,22.38,54.05,0.073,705,48.43
25077,22.62,52.29,0.073,722,49.02
25078,23.08,53.49,0.073,736,50.21
25079,22.77,54.39,0.072,752,50.15
25080,22.42,54.99,0.072,766,51.04
25081,22.11,55.69,0.072,777,51.97
25082,22.29,54.35,0.071,789,49.84
25083,22.56,53.35,0.073,799,47.34
25084,22.76,52.69,0.072,808,46.66
25085,22.82,52.22,0.073,813,47.01
25086,23.05,47.21,0.075,816,47.15
25087,23.1,45.88,0.073,818,46.56
25088,22.96,46.98,0.072,820,45.48
25089,22.58,48.35,0.076,822,45.38
25090,22.47,49.52,0.073,819,45.37
25091,22.59,49.12,0.073,816,44.21
25092,22.21,50.48,0.071,812,43.33
25093,22.15,51.69,0.072,806,42.69
25094,22.07,51.75,0.073,799,41.69
25095,22.05,52.39,0.073,789,41.64
25096,21.9,52.19,0.071,778,41.98
25097,21.99,52.15,0.07,765,42.13
25098,21.96,52.05,0.072,751,41.19
25099,22.35,50.88,0.072,734,40.84
25100,22.44,49.85,0.071,716,43.82
25101,22.15,51.22,0.071,697.5,57.06
25102,21.62,57.12,0.072,675.5,104.8
25103,21.04,60.89,0.072,653.5,279.5
25104,20.91,60.79,0.071,632.7,510.5
25105,20.86,63.06,0.07,604.9,612.7
25106,20.58,64.4,0.07,580.2,621.3
25107,20.55,64.6,0.075,553.6,598.2
25108,20.62,64.26,0.075,525.8,569.5
25109,20.49,63.23,0.069,494.4,535.9
25110,20.32,63.56,0.072,465.5,506
25111,20.35,62.26,0.074,434.8,473.7
25112,20.48,60.36,0.072,405.2,443
25113,20.54,60.09,0.07,373.9,410.4
25114,20.19,62,0.073,342.1,376.6
25115,20.11,61.96,0.075,309.5,341.5
25116,20.06,61.86,0.073,276.1,305.8
25117,19.99,58.86,0.072,243.1,270.4
25118,19.88,61.86,0.072,206.1,235.3
25119,19.58,66.23,0.072,134.1,142.8
25120,19.52,68.17,0.071,116.4,122.9
25121,19.18,71.7,0.071,117.9,132.8
25122,18.88,75.1,0.071,92,103.7
25123,18.67,76.8,0.069,67.12,75.3
25124,18.49,78.1,0.071,45.99,50.95
25125,18.37,79,0.071,24.2,25.68
25126,18.18,80.6,0.069,8.22,7.55
25127,18.01,81.5,0.071,2.381,2.209
25128,17.96,82,0.075,0.443,0.378
25135,17.88,82.8,0.072,0.095,0.111
25136,17.75,83.5,0.071,0.04,0.104
25137,17.69,83.8,0.068,0.044,0.115
25138,17.63,84.3,0.07,0.029,0.115
25139,17.56,84.9,0.071,0.044,0.089
25140,17.53,85.2,0.07,0.048,0.082
25141,17.56,85.3,0.066,0.04,0.089
25142,17.35,85.8,0.067,0.029,0.096
25143,17.29,86.2,0.072,0.015,0.111
25144,17.35,86.4,0.073,0.015,0.185
25145,17.35,86.5,0.072,0.044,0.096
25146,17.29,86.5,0.067,0.044,0.137
25147,17.19,86.6,0.067,0.018,0.145
25148,17.16,86.9,0.067,0.029,0.159
25149,17.13,87,0.065,0.04,0.141
25150,17.1,87.2,0.067,0.026,0.115
25151,17.1,87.1,0.065,0.022,0.115
25152,17.04,87.2,0.066,0.022,0.108
25153,16.99,87.2,0.068,0.037,0.145
25154,16.87,87.1,0.073,0.029,0.063
25155,16.76,86.4,0.073,0.044,0.133
25156,16.89,86.7,0.073,0.018,0.156
25157,16.85,86.3,0.073,0.033,0.074
25158,16.76,86.3,0.072,0.059,0.133
26065,16.76,86.2,0.075,0.029,0.108
26066,16.78,86.2,0.072,0.026,0.119
26067,16.8,86.3,0.071,0.029,0.082
26068,16.77,86.4,0.075,0.048,0.115
26069,16.77,86.5,0.074,0.037,0.108
26070,16.74,86.6,0.069,0.022,0.13
26071,16.72,86.7,0.068,0.029,0.163
26072,16.62,86.8,0.065,0.04,0.111
26073,16.6,86.8,0.066,0.029,0.115
26074,16.59,86.8,0.07,0.026,0.133
26075,16.53,86.7,0.076,0.048,0.141
26076,16.52,86.3,0.075,0.037,0.163
26137,16.41,85.9,0.067,0.029,0.126
26138,16.43,85,0.069,0.022,0.119
26139,16.48,84.1,0.069,0.018,0.271
26140,16.49,83,0.071,0.033,0.115
26141,16.5,82.3,0.075,0.044,0.13
26142,16.53,81.8,0.067,0.022,0.167
26167,16.5,81.1,0.072,0.037,0.1
26168,16.56,80.3,0.069,0.033,0.126
26169,16.67,79.9,0.069,0.04,0.085
26170,16.67,80.4,0.07,0.018,0.152
26171,16.48,80.2,0.067,0.026,0.152
26172,16.6,80.3,0.068,0.029,0.211
26173,16.79,81.7,0.07,0.037,0.122
26174,16.63,82.9,0.068,0.026,0.115
26175,16.6,83.5,0.065,0.066,0.085
26176,16.4,84.1,0.071,0.022,0.167
26177,16.27,84.4,0.072,0.037,0.137
26178,16.18,84.6,0.071,0.051,0.115
26179,16.14,84.6,0.076,0.037,0.137
26180,16.12,84.5,0.074,0.029,0.152
26181,16.1,84.6,0.071,0.033,0.171
26182,16.05,84.7,0.072,0.037,0.119
26183,16.05,84.6,0.073,0.033,0.104
26184,16.02,84.5,0.073,0.033,0.133
26185,15.97,84.5,0.074,0.029,0.133
26186,16,84.6,0.071,0.037,0.137
26187,16,84.6,0.074,0.026,0.137
26188,16.02,84.6,0.072,0.04,0.159
26189,15.99,84.6,0.073,0.026,0.2
26190,15.98,84.6,0.072,0.34,0.467
26191,16,84.7,0.072,1.262,1.164
26192,16,84.7,0.074,2.645,2.428
26193,15.95,84.6,0.073,5.626,5.097
26194,15.97,84.4,0.074,9.01,8.38
26195,16.07,84.3,0.071,16.22,14.69
26196,16.07,84.4,0.07,24.25,22.43
26197,16.06,84.6,0.076,32.41,29.59
